id_orden,id_cliente,id_empleado,id_tienda,id_metodo_pago,fecha_orden,estado
4858,478,19,18,5,2025-05-06 16:46:00,Completada
3939,73,6,9,4,2025-05-06 19:29:00,Completada
3439,407,22,9,3,2025-05-07 13:10:00,Devuelta
1376,235,16,10,2,2025-05-07 14:24:00,Completada
1287,133,24,1,6,2025-05-07 16:43:00,Completada
1110,298,7,7,2,2025-05-08 11:20:00,Completada
1188,280,2,7,6,2025-05-08 11:41:00,Completada
3534,313,3,20,1,2025-05-08 14:43:00,Completada
13,369,3,3,5,2025-05-08 16:47:00,Completada
255,102,1,18,3,2025-05-08 17:47:00,Completada
742,125,4,1,2,2025-05-08 17:49:00,Completada
1246,16,6,18,4,2025-05-09 10:56:00,Completada
4398,29,9,15,6,2025-05-09 14:56:00,Completada
331,255,23,20,3,2025-05-09 15:21:00,Completada
462,397,1,16,1,2025-05-09 18:50:00,Completada
2735,184,11,20,4,2025-05-09 18:58:00,Completada
3911,444,18,5,4,2025-05-09 21:09:00,Completada
729,430,22,8,1,2025-05-10 13:57:00,Completada
8,489,1,3,1,2025-05-10 14:57:00,Pendiente
2648,74,15,18,2,2025-05-10 15:47:00,Completada
3382,345,16,14,6,2025-05-10 16:28:00,Completada
51,399,18,4,4,2025-05-10 21:31:00,Completada
4349,158,20,3,2,2025-05-11 11:14:00,Completada
1068,177,18,10,3,2025-05-11 13:34:00,Completada
4451,179,13,20,5,2025-05-12 09:07:00,Completada
4183,372,25,10,4,2025-05-12 11:13:00,Completada
2865,383,18,12,2,2025-05-12 12:01:00,Completada
282,422,15,19,3,2025-05-12 16:07:00,Completada
4881,320,4,1,3,2025-05-12 16:09:00,Completada
3258,181,4,9,1,2025-05-13 08:59:00,Completada
28,436,21,9,4,2025-05-13 12:53:00,Completada
4173,42,17,14,6,2025-05-13 16:36:00,Completada
4446,398,20,2,5,2025-05-13 18:48:00,Completada
3120,392,22,6,4,2025-05-14 08:07:00,Completada
3902,182,12,18,5,2025-05-14 09:35:00,Completada
3133,171,7,16,2,2025-05-14 17:20:00,Enviada
1928,84,7,16,5,2025-05-14 18:15:00,Completada
1038,294,19,13,5,2025-05-14 19:08:00,Completada
4522,266,2,9,2,2025-05-15 11:18:00,Completada
2184,295,18,7,5,2025-05-15 12:39:00,Completada
2864,166,20,4,1,2025-05-15 17:32:00,Pendiente
1553,303,22,6,1,2025-05-15 20:00:00,Completada
3074,221,17,6,3,2025-05-15 20:23:00,Pendiente
3073,498,19,17,2,2025-05-16 09:48:00,Completada
962,120,3,19,6,2025-05-16 10:31:00,Completada
2632,355,9,10,1,2025-05-16 12:03:00,Completada
4300,188,18,7,5,2025-05-16 12:16:00,Cancelada
1834,5,2,13,2,2025-05-16 15:34:00,Completada
3004,76,5,7,3,2025-05-16 19:38:00,Completada
313,425,23,18,4,2025-05-16 21:58:00,Completada
3386,278,10,4,4,2025-05-17 09:58:00,Pendiente
3811,442,15,20,2,2025-05-17 13:49:00,Completada
3241,404,10,13,6,2025-05-17 15:44:00,Pendiente
412,93,16,7,6,2025-05-17 16:23:00,Devuelta
1758,419,14,15,2,2025-05-17 17:23:00,Completada
4424,11,14,10,2,2025-05-17 17:47:00,Completada
4204,154,24,5,2,2025-05-17 18:56:00,Completada
1076,186,3,8,1,2025-05-17 19:25:00,Completada
3321,192,15,15,1,2025-05-17 22:35:00,Devuelta
1846,489,9,7,6,2025-05-18 11:26:00,Completada
338,172,2,8,6,2025-05-18 15:38:00,Enviada
737,499,23,13,5,2025-05-18 16:24:00,Completada
211,227,24,16,4,2025-05-18 19:16:00,Devuelta
2704,327,13,12,5,2025-05-18 19:57:00,Completada
1609,69,22,12,6,2025-05-18 21:06:00,Completada
2815,71,10,20,1,2025-05-19 19:31:00,Devuelta
4973,126,7,6,5,2025-05-20 09:11:00,Completada
984,31,5,5,6,2025-05-20 09:47:00,Devuelta
4661,419,20,6,3,2025-05-20 10:01:00,Completada
2387,45,13,6,6,2025-05-21 17:11:00,Completada
3906,284,1,11,6,2025-05-21 19:09:00,Enviada
3076,94,16,15,1,2025-05-22 09:02:00,Completada
506,324,3,4,4,2025-05-22 10:44:00,Completada
4031,44,20,2,2,2025-05-22 15:03:00,Completada
4335,187,3,14,5,2025-05-22 16:48:00,Completada
4913,374,1,19,5,2025-05-23 12:20:00,Completada
939,66,17,3,1,2025-05-23 15:14:00,Completada
4842,93,11,3,3,2025-05-23 22:18:00,Completada
4139,476,15,14,5,2025-05-24 14:09:00,Completada
757,152,1,15,2,2025-05-24 16:31:00,Pendiente
2029,245,2,13,3,2025-05-24 22:06:00,Devuelta
2697,489,10,14,2,2025-05-25 13:24:00,Pendiente
2169,344,12,6,1,2025-05-25 14:49:00,Completada
4618,428,1,10,4,2025-05-25 15:26:00,Completada
2231,108,8,19,2,2025-05-25 21:35:00,Completada
992,484,13,7,5,2025-05-26 10:39:00,Completada
2803,268,6,17,5,2025-05-26 11:54:00,Devuelta
2856,36,20,14,3,2025-05-26 13:22:00,Completada
2592,91,23,18,2,2025-05-26 19:55:00,Completada
1658,496,3,9,4,2025-05-27 10:00:00,Completada
22,97,7,18,1,2025-05-27 10:55:00,Completada
4308,1,16,8,3,2025-05-27 13:48:00,Enviada
48,55,20,10,4,2025-05-27 18:23:00,Completada
3649,116,22,13,3,2025-05-27 20:15:00,Completada
4368,90,12,14,1,2025-05-28 10:40:00,Completada
4019,198,15,1,6,2025-05-28 11:30:00,Enviada
105,102,11,19,2,2025-05-28 12:36:00,Completada
3188,269,21,18,3,2025-05-28 14:58:00,Completada
2983,131,7,13,2,2025-05-28 17:16:00,Pendiente
321,369,13,6,3,2025-05-28 21:35:00,Completada
4427,210,1,12,5,2025-05-29 11:36:00,Pendiente
1097,11,23,12,4,2025-05-29 12:33:00,Completada
3759,148,4,7,3,2025-05-29 13:23:00,Completada
944,234,15,15,2,2025-05-29 14:00:00,Completada
3472,403,18,4,1,2025-05-29 18:15:00,Completada
1015,466,7,8,5,2025-05-29 21:13:00,Completada
4365,442,4,17,6,2025-05-30 11:35:00,Completada
3022,383,23,10,1,2025-05-30 12:57:00,Completada
2084,284,3,10,5,2025-05-30 13:43:00,Pendiente
4753,152,15,7,4,2025-05-30 19:27:00,Cancelada
2141,497,25,1,5,2025-05-30 22:49:00,Completada
918,384,1,17,3,2025-05-31 09:00:00,Enviada
350,8,14,10,2,2025-05-31 10:08:00,Cancelada
1921,20,19,10,1,2025-05-31 20:18:00,Devuelta
816,192,11,17,5,2025-05-31 20:58:00,Completada
2036,225,22,20,1,2025-05-31 21:46:00,Completada
889,30,25,20,1,2025-05-31 21:52:00,Completada
2835,296,18,1,1,2025-05-31 22:58:00,Completada
4252,334,16,5,4,2025-06-01 08:57:00,Completada
597,156,23,12,1,2025-06-01 10:56:00,Enviada
4568,480,17,20,6,2025-06-01 13:13:00,Cancelada
4794,34,13,2,2,2025-06-01 16:03:00,Completada
2347,233,23,8,1,2025-06-01 20:27:00,Cancelada
4888,179,25,6,4,2025-06-02 08:44:00,Completada
2477,267,15,20,2,2025-06-02 11:39:00,Completada
1741,183,14,3,2,2025-06-02 16:26:00,Completada
1260,225,3,9,1,2025-06-02 18:10:00,Completada
2993,72,25,20,1,2025-06-02 21:13:00,Completada
3404,208,14,2,3,2025-06-03 09:06:00,Devuelta
856,208,13,2,5,2025-06-03 10:43:00,Completada
2072,264,25,13,1,2025-06-03 12:50:00,Completada
3127,232,6,2,2,2025-06-03 14:54:00,Completada
3575,112,5,19,2,2025-06-03 15:24:00,Completada
2444,485,12,4,3,2025-06-03 17:58:00,Completada
3390,385,13,1,6,2025-06-03 20:01:00,Enviada
942,375,23,8,2,2025-06-04 14:01:00,Completada
4937,433,23,14,2,2025-06-04 15:16:00,Completada
1852,478,15,15,5,2025-06-04 21:24:00,Completada
3376,184,20,9,5,2025-06-04 21:26:00,Completada
3018,213,17,2,3,2025-06-05 10:16:00,Completada
551,166,6,12,6,2025-06-05 16:58:00,Completada
1533,278,8,13,1,2025-06-05 21:37:00,Completada
3685,239,2,8,1,2025-06-06 20:09:00,Completada
1177,54,22,16,2,2025-06-06 21:46:00,Devuelta
4423,378,25,6,2,2025-06-06 22:28:00,Completada
3856,395,1,12,2,2025-06-07 10:40:00,Enviada
3871,321,12,20,6,2025-06-07 12:36:00,Completada
4107,413,21,5,6,2025-06-07 13:09:00,Completada
1408,358,21,19,4,2025-06-07 18:27:00,Completada
832,365,16,13,3,2025-06-07 18:50:00,Completada
4801,70,5,12,4,2025-06-07 21:27:00,Completada
2896,223,8,12,6,2025-06-07 22:36:00,Completada
3467,239,20,20,1,2025-06-07 22:45:00,Completada
1261,471,22,7,1,2025-06-08 10:03:00,Completada
1966,248,8,11,2,2025-06-08 13:00:00,Completada
2062,319,16,15,2,2025-06-08 14:59:00,Completada
2594,61,18,13,6,2025-06-08 17:14:00,Completada
2439,480,22,20,4,2025-06-09 08:18:00,Enviada
2561,302,9,14,4,2025-06-09 12:21:00,Completada
879,222,22,14,2,2025-06-09 12:26:00,Cancelada
1909,280,11,19,6,2025-06-09 16:40:00,Pendiente
2365,435,12,9,5,2025-06-09 19:58:00,Completada
1773,377,1,7,5,2025-06-10 09:04:00,Completada
54,104,18,18,4,2025-06-10 10:46:00,Completada
4447,167,10,19,2,2025-06-10 13:52:00,Completada
2376,360,10,9,5,2025-06-10 16:13:00,Completada
1611,254,20,10,6,2025-06-10 18:52:00,Completada
2987,208,6,17,5,2025-06-10 20:58:00,Completada
2576,402,8,12,1,2025-06-11 10:13:00,Completada
4473,123,18,6,6,2025-06-11 11:10:00,Completada
4900,153,25,3,6,2025-06-11 12:48:00,Completada
3423,72,2,17,5,2025-06-11 16:41:00,Completada
3117,237,16,15,3,2025-06-11 21:40:00,Completada
3025,13,4,2,3,2025-06-11 22:10:00,Completada
3138,221,13,8,1,2025-06-12 08:10:00,Completada
3707,488,9,2,1,2025-06-12 12:49:00,Completada
1661,374,11,9,3,2025-06-12 12:53:00,Pendiente
2910,18,23,6,1,2025-06-12 14:41:00,Completada
2727,268,14,17,5,2025-06-12 21:16:00,Completada
4614,238,13,16,4,2025-06-13 09:08:00,Completada
3802,50,18,12,5,2025-06-13 20:14:00,Completada
1225,181,5,1,5,2025-06-13 20:40:00,Enviada
4378,402,21,2,6,2025-06-14 08:40:00,Completada
443,106,13,13,6,2025-06-14 09:58:00,Completada
850,325,2,5,1,2025-06-14 11:53:00,Completada
1924,438,1,5,6,2025-06-14 14:15:00,Pendiente
4341,304,4,8,1,2025-06-14 18:18:00,Completada
1083,217,25,10,3,2025-06-14 19:54:00,Completada
1628,317,11,19,4,2025-06-15 14:25:00,Completada
395,422,8,16,6,2025-06-15 15:33:00,Completada
1468,91,15,9,6,2025-06-15 17:17:00,Completada
2504,146,16,17,3,2025-06-15 19:12:00,Completada
3167,359,18,15,3,2025-06-15 20:29:00,Completada
514,239,12,12,1,2025-06-16 08:08:00,Completada
1478,10,20,1,5,2025-06-16 10:39:00,Completada
931,480,22,13,5,2025-06-16 19:44:00,Completada
150,496,18,10,1,2025-06-16 22:44:00,Completada
4764,1,1,2,2,2025-06-17 10:18:00,Completada
4907,70,25,16,4,2025-06-17 10:32:00,Completada
4921,467,7,13,5,2025-06-17 11:56:00,Completada
2536,480,4,8,6,2025-06-17 11:59:00,Completada
4715,109,17,3,6,2025-06-17 14:40:00,Completada
1980,137,19,20,3,2025-06-17 19:12:00,Completada
3397,405,16,9,5,2025-06-17 20:06:00,Enviada
1780,283,14,16,5,2025-06-18 08:12:00,Pendiente
3993,356,15,7,5,2025-06-18 10:08:00,Completada
2166,319,16,10,5,2025-06-18 21:39:00,Completada
4651,80,9,16,3,2025-06-18 21:42:00,Completada
2933,201,25,15,3,2025-06-19 14:16:00,Completada
2181,177,8,4,3,2025-06-19 14:56:00,Completada
1279,471,6,15,3,2025-06-19 15:16:00,Cancelada
3028,426,20,11,4,2025-06-20 08:12:00,Completada
182,381,2,19,4,2025-06-20 09:33:00,Pendiente
3451,242,18,1,1,2025-06-20 11:40:00,Devuelta
4784,129,25,13,1,2025-06-20 18:48:00,Completada
227,210,11,4,6,2025-06-21 08:37:00,Completada
2092,341,23,2,3,2025-06-21 08:59:00,Completada
431,136,9,1,6,2025-06-21 15:49:00,Completada
630,402,10,20,3,2025-06-22 13:26:00,Completada
983,214,16,13,5,2025-06-22 16:13:00,Devuelta
2306,325,25,4,5,2025-06-22 18:07:00,Completada
2215,87,23,13,2,2025-06-23 09:38:00,Completada
1913,154,23,7,4,2025-06-23 12:23:00,Completada
3845,273,19,9,3,2025-06-23 19:30:00,Completada
3174,28,20,2,6,2025-06-23 20:32:00,Completada
3403,493,13,16,3,2025-06-24 08:19:00,Completada
2681,189,6,3,2,2025-06-24 13:44:00,Completada
339,417,1,11,3,2025-06-24 14:17:00,Enviada
4984,482,11,18,4,2025-06-24 14:25:00,Cancelada
2091,187,22,12,5,2025-06-24 17:09:00,Completada
4266,217,11,6,3,2025-06-24 18:59:00,Devuelta
3207,426,13,8,2,2025-06-24 19:22:00,Completada
133,428,4,15,5,2025-06-24 22:17:00,Enviada
2757,296,1,5,2,2025-06-24 22:38:00,Completada
2703,64,13,19,1,2025-06-25 12:10:00,Completada
104,412,17,1,6,2025-06-25 12:55:00,Completada
2838,407,22,13,4,2025-06-25 15:02:00,Completada
1050,157,10,1,4,2025-06-25 21:13:00,Completada
1954,83,17,5,4,2025-06-26 11:47:00,Completada
1899,204,2,8,1,2025-06-26 18:08:00,Completada
3275,246,7,5,2,2025-06-26 19:17:00,Cancelada
1324,52,22,6,2,2025-06-26 20:52:00,Completada
1571,368,1,7,2,2025-06-26 21:14:00,Completada
2033,436,16,17,2,2025-06-26 22:22:00,Completada
291,161,19,15,3,2025-06-27 09:57:00,Completada
2288,418,15,13,5,2025-06-27 16:01:00,Completada
3655,11,14,5,3,2025-06-27 19:56:00,Enviada
1173,13,1,17,3,2025-06-27 20:08:00,Completada
3288,446,8,2,3,2025-06-28 09:51:00,Completada
2801,309,3,6,1,2025-06-28 11:35:00,Completada
507,478,20,1,5,2025-06-28 13:28:00,Completada
972,401,23,6,3,2025-06-28 15:10:00,Enviada
2702,321,2,17,2,2025-06-28 19:26:00,Completada
519,225,24,7,1,2025-06-28 20:04:00,Completada
1501,359,3,7,2,2025-06-28 20:36:00,Completada
4130,102,10,3,4,2025-06-28 21:10:00,Completada
3355,476,4,12,1,2025-06-29 08:14:00,Completada
4665,328,5,3,6,2025-06-29 08:58:00,Completada
3420,366,20,8,1,2025-06-29 10:15:00,Cancelada
260,110,1,18,6,2025-06-29 11:54:00,Completada
864,54,1,7,2,2025-06-29 13:48:00,Completada
1036,96,6,20,6,2025-06-30 08:00:00,Completada
531,450,13,9,4,2025-06-30 09:51:00,Pendiente
3892,195,24,10,6,2025-06-30 10:36:00,Completada
3864,396,7,15,2,2025-06-30 13:00:00,Enviada
2656,408,11,11,1,2025-06-30 15:19:00,Completada
3122,155,10,20,2,2025-06-30 15:30:00,Pendiente
4933,439,15,13,3,2025-06-30 16:08:00,Completada
3350,360,15,4,1,2025-06-30 18:07:00,Completada
1883,17,2,19,6,2025-06-30 20:55:00,Completada
1278,124,20,11,2,2025-07-01 08:16:00,Completada
2692,133,7,7,4,2025-07-01 18:42:00,Completada
2700,406,9,9,4,2025-07-01 21:35:00,Completada
4054,476,13,19,6,2025-07-01 22:06:00,Completada
3071,13,3,3,5,2025-07-01 22:24:00,Completada
3237,118,10,4,3,2025-07-02 09:23:00,Completada
3787,420,20,13,6,2025-07-02 09:30:00,Completada
1343,248,24,13,6,2025-07-02 10:55:00,Completada
2207,414,21,5,4,2025-07-02 12:40:00,Completada
2455,390,10,10,3,2025-07-02 13:14:00,Completada
2320,25,21,14,2,2025-07-02 17:22:00,Completada
3206,385,23,18,5,2025-07-02 18:13:00,Completada
1182,53,7,1,1,2025-07-02 22:09:00,Completada
170,384,13,6,5,2025-07-03 16:30:00,Completada
3398,335,13,9,3,2025-07-03 17:07:00,Completada
1766,247,11,16,3,2025-07-03 20:44:00,Completada
2362,57,9,16,3,2025-07-04 11:13:00,Completada
3882,19,7,3,4,2025-07-04 20:20:00,Completada
1872,280,3,19,5,2025-07-04 22:05:00,Devuelta
2040,432,14,20,6,2025-07-05 14:00:00,Completada
1502,91,10,15,4,2025-07-06 09:54:00,Completada
2671,246,8,7,6,2025-07-07 16:10:00,Completada
3679,144,20,14,6,2025-07-07 18:12:00,Completada
4063,251,14,9,1,2025-07-07 18:45:00,Completada
1294,288,25,12,1,2025-07-08 10:10:00,Cancelada
427,49,5,11,3,2025-07-08 11:34:00,Pendiente
3645,425,17,14,1,2025-07-08 14:32:00,Completada
2440,314,22,6,4,2025-07-08 14:43:00,Completada
867,320,9,16,1,2025-07-08 16:35:00,Cancelada
1724,169,12,9,4,2025-07-08 17:30:00,Completada
376,455,18,20,3,2025-07-08 18:59:00,Completada
4873,199,12,16,6,2025-07-08 20:26:00,Completada
2510,294,23,12,4,2025-07-09 08:02:00,Completada
582,420,3,10,5,2025-07-09 11:09:00,Completada
4698,428,18,11,3,2025-07-09 14:08:00,Cancelada
2196,150,18,11,1,2025-07-09 18:23:00,Completada
4572,68,1,10,6,2025-07-09 22:33:00,Completada
518,113,14,10,5,2025-07-10 13:23:00,Completada
2389,20,4,19,5,2025-07-10 14:22:00,Completada
3099,414,11,1,2,2025-07-10 17:51:00,Completada
3269,132,7,13,6,2025-07-10 18:28:00,Completada
3529,364,1,9,3,2025-07-10 21:35:00,Completada
854,189,7,4,5,2025-07-11 15:14:00,Cancelada
1529,389,14,1,3,2025-07-11 15:42:00,Completada
112,25,7,3,2,2025-07-11 19:38:00,Completada
60,268,4,3,4,2025-07-12 11:48:00,Enviada
966,118,18,7,4,2025-07-12 17:03:00,Completada
4400,235,4,8,6,2025-07-12 20:10:00,Completada
2175,55,14,14,6,2025-07-13 15:52:00,Devuelta
2973,187,11,13,2,2025-07-13 15:55:00,Completada
3544,221,3,7,3,2025-07-13 18:57:00,Cancelada
4304,132,18,19,4,2025-07-13 21:26:00,Completada
3322,451,3,2,6,2025-07-14 08:00:00,Completada
383,67,1,10,2,2025-07-14 08:03:00,Pendiente
2187,369,15,15,5,2025-07-14 09:46:00,Completada
530,202,15,10,4,2025-07-14 10:57:00,Completada
1152,216,17,12,2,2025-07-14 12:29:00,Completada
2638,138,5,20,5,2025-07-14 17:23:00,Completada
1562,362,23,1,1,2025-07-15 09:39:00,Completada
932,290,4,13,5,2025-07-15 13:04:00,Completada
2634,208,17,11,1,2025-07-15 15:32:00,Completada
1162,149,24,20,1,2025-07-15 16:47:00,Completada
4452,119,3,15,5,2025-07-16 10:38:00,Completada
3339,56,17,1,3,2025-07-16 12:15:00,Enviada
3055,187,1,15,3,2025-07-16 13:46:00,Completada
2562,178,15,18,5,2025-07-17 08:06:00,Completada
4906,375,19,5,3,2025-07-17 14:20:00,Completada
302,222,1,2,2,2025-07-17 14:26:00,Completada
4884,151,1,1,3,2025-07-18 08:10:00,Completada
3374,186,15,17,4,2025-07-18 08:27:00,Completada
1993,176,9,17,5,2025-07-18 08:49:00,Completada
4785,42,19,9,1,2025-07-18 09:01:00,Completada
116,281,7,1,5,2025-07-18 09:43:00,Completada
79,176,25,11,4,2025-07-18 12:19:00,Completada
4934,35,8,17,1,2025-07-18 12:58:00,Completada
4501,343,13,17,1,2025-07-18 18:09:00,Completada
2988,406,17,18,3,2025-07-18 21:43:00,Completada
4292,306,19,16,6,2025-07-19 08:34:00,Devuelta
1512,91,16,9,3,2025-07-19 13:35:00,Completada
4468,295,7,7,6,2025-07-19 15:54:00,Pendiente
2388,335,5,12,1,2025-07-19 16:27:00,Completada
4205,358,9,8,2,2025-07-19 16:45:00,Completada
2821,50,20,4,1,2025-07-20 09:07:00,Cancelada
265,201,16,7,3,2025-07-20 09:42:00,Pendiente
2577,258,13,6,2,2025-07-20 10:24:00,Completada
4259,238,13,9,3,2025-07-20 13:10:00,Cancelada
4350,278,18,17,1,2025-07-20 16:24:00,Completada
4580,6,7,17,5,2025-07-20 17:50:00,Enviada
3098,180,12,12,3,2025-07-20 20:42:00,Completada
1693,123,4,3,3,2025-07-20 22:02:00,Completada
4117,163,22,12,4,2025-07-20 22:41:00,Completada
3248,5,9,11,6,2025-07-21 15:02:00,Completada
1935,406,17,17,6,2025-07-21 17:28:00,Completada
3717,376,17,8,3,2025-07-21 18:09:00,Enviada
4333,47,4,18,5,2025-07-22 14:26:00,Completada
1421,107,6,13,1,2025-07-22 19:33:00,Completada
1510,468,5,12,6,2025-07-23 13:23:00,Completada
3571,229,19,17,5,2025-07-23 13:44:00,Completada
1120,146,19,2,6,2025-07-24 08:23:00,Completada
183,272,4,5,1,2025-07-24 08:46:00,Completada
160,34,23,10,6,2025-07-24 16:09:00,Cancelada
1908,124,5,17,1,2025-07-24 18:47:00,Completada
212,313,6,19,6,2025-07-24 21:19:00,Completada
463,192,12,5,2,2025-07-25 09:07:00,Completada
592,364,10,9,4,2025-07-25 11:13:00,Completada
977,21,23,3,2,2025-07-25 17:47:00,Completada
485,301,25,7,6,2025-07-26 08:18:00,Completada
2640,25,6,13,6,2025-07-26 09:05:00,Enviada
1399,446,1,8,5,2025-07-26 10:20:00,Devuelta
3245,211,7,2,5,2025-07-26 10:45:00,Pendiente
954,111,25,8,5,2025-07-26 17:11:00,Devuelta
2168,52,20,8,1,2025-07-26 22:15:00,Completada
3000,394,11,12,3,2025-07-27 09:00:00,Completada
4667,439,13,12,6,2025-07-27 12:00:00,Completada
2675,166,4,3,5,2025-07-27 22:20:00,Completada
4559,441,4,15,6,2025-07-28 08:52:00,Completada
3564,106,3,12,2,2025-07-28 12:12:00,Cancelada
2584,38,5,6,3,2025-07-28 14:10:00,Devuelta
683,122,10,19,3,2025-07-28 18:16:00,Completada
1805,313,20,16,3,2025-07-28 18:29:00,Completada
4318,467,16,11,5,2025-07-28 22:09:00,Completada
1359,62,10,4,5,2025-07-29 12:13:00,Completada
2607,500,14,1,1,2025-07-29 21:36:00,Completada
1021,338,21,18,5,2025-07-30 08:07:00,Completada
3341,237,19,5,2,2025-07-30 17:21:00,Completada
53,238,14,7,5,2025-07-30 19:09:00,Completada
2497,218,5,19,3,2025-07-30 20:49:00,Completada
355,332,7,2,2,2025-07-30 22:04:00,Completada
2049,161,10,2,1,2025-07-31 13:09:00,Completada
361,361,10,18,5,2025-07-31 21:44:00,Completada
3051,264,24,17,2,2025-07-31 21:45:00,Completada
4483,396,4,12,6,2025-08-01 09:08:00,Completada
4512,327,3,3,4,2025-08-01 10:17:00,Completada
4264,79,12,14,5,2025-08-01 12:30:00,Completada
3816,77,24,12,1,2025-08-01 13:09:00,Completada
2265,412,4,14,5,2025-08-01 22:55:00,Completada
1176,118,7,20,6,2025-08-02 08:10:00,Completada
3525,45,22,9,6,2025-08-02 13:50:00,Cancelada
4612,309,12,11,6,2025-08-02 16:11:00,Completada
1645,343,22,5,1,2025-08-02 18:35:00,Completada
2336,120,18,4,5,2025-08-02 21:10:00,Completada
23,42,12,7,2,2025-08-03 10:03:00,Devuelta
3590,467,12,14,3,2025-08-03 14:21:00,Completada
145,131,1,13,5,2025-08-04 14:03:00,Completada
4282,337,11,15,2,2025-08-04 18:05:00,Completada
2712,242,2,2,3,2025-08-04 19:36:00,Completada
3094,479,11,8,5,2025-08-05 10:50:00,Enviada
2981,451,11,3,3,2025-08-05 11:16:00,Completada
2591,287,24,15,3,2025-08-05 12:00:00,Completada
1664,16,7,5,2,2025-08-05 15:22:00,Completada
2352,147,8,16,2,2025-08-06 13:35:00,Completada
3119,441,6,14,1,2025-08-07 10:30:00,Completada
2718,434,1,8,2,2025-08-07 11:01:00,Devuelta
3692,487,16,5,4,2025-08-07 12:29:00,Devuelta
4805,491,14,5,2,2025-08-07 14:36:00,Completada
1874,319,24,11,2,2025-08-07 18:09:00,Cancelada
2434,357,2,20,2,2025-08-08 14:30:00,Completada
4353,108,3,17,4,2025-08-08 14:58:00,Completada
3595,291,20,15,6,2025-08-08 15:29:00,Completada
1340,308,13,6,6,2025-08-08 16:25:00,Completada
3410,90,9,14,1,2025-08-08 20:27:00,Enviada
248,84,23,5,6,2025-08-08 22:44:00,Completada
4974,409,17,4,3,2025-08-09 13:42:00,Completada
3311,471,9,13,2,2025-08-09 16:26:00,Completada
61,386,23,17,4,2025-08-09 17:39:00,Pendiente
482,445,22,6,3,2025-08-09 19:30:00,Completada
3323,40,25,13,5,2025-08-09 21:39:00,Completada
4285,169,25,13,5,2025-08-10 09:05:00,Completada
37,267,5,16,5,2025-08-10 19:16:00,Completada
208,143,19,2,6,2025-08-10 22:18:00,Cancelada
698,59,12,5,5,2025-08-11 12:10:00,Pendiente
2328,416,23,17,1,2025-08-11 15:14:00,Cancelada
2623,433,15,15,3,2025-08-11 17:02:00,Completada
2324,207,17,10,4,2025-08-11 17:08:00,Completada
787,465,16,13,2,2025-08-12 09:51:00,Completada
2831,293,19,9,2,2025-08-12 11:18:00,Pendiente
4819,15,23,10,3,2025-08-13 08:22:00,Completada
581,146,15,3,4,2025-08-13 09:17:00,Completada
1360,86,10,3,2,2025-08-13 12:43:00,Completada
1581,271,23,17,6,2025-08-13 19:59:00,Completada
3786,367,3,18,1,2025-08-14 10:57:00,Completada
3675,18,25,9,2,2025-08-14 12:10:00,Completada
3032,500,5,7,3,2025-08-14 14:07:00,Completada
589,122,11,20,5,2025-08-14 15:56:00,Completada
2465,346,22,5,4,2025-08-14 18:59:00,Devuelta
1904,345,20,14,2,2025-08-14 21:34:00,Completada
2894,65,6,7,2,2025-08-15 12:59:00,Completada
3500,239,25,16,4,2025-08-15 14:26:00,Enviada
3436,470,2,19,5,2025-08-15 17:44:00,Pendiente
18,254,7,15,6,2025-08-15 22:08:00,Completada
3016,287,5,13,3,2025-08-16 10:05:00,Completada
681,426,24,19,3,2025-08-16 12:12:00,Completada
3082,149,8,9,3,2025-08-16 14:05:00,Completada
237,376,17,12,1,2025-08-17 09:09:00,Completada
2326,117,7,18,2,2025-08-17 09:29:00,Completada
3143,56,9,6,1,2025-08-17 10:56:00,Completada
4215,208,14,20,2,2025-08-17 15:20:00,Completada
3941,346,21,8,2,2025-08-17 16:18:00,Completada
124,476,5,7,1,2025-08-17 19:19:00,Completada
3524,487,6,13,2,2025-08-17 19:52:00,Completada
2770,464,20,15,1,2025-08-18 09:58:00,Completada
3001,387,1,19,2,2025-08-18 10:55:00,Completada
455,277,3,17,2,2025-08-18 15:39:00,Pendiente
1918,157,7,16,2,2025-08-18 16:00:00,Pendiente
2157,140,5,6,3,2025-08-18 19:41:00,Completada
429,369,18,10,3,2025-08-18 22:53:00,Completada
4352,66,20,15,4,2025-08-19 09:22:00,Pendiente
3140,341,9,5,3,2025-08-19 13:28:00,Completada
93,375,14,9,4,2025-08-19 15:28:00,Completada
2866,344,13,4,6,2025-08-19 17:01:00,Completada
788,184,23,12,6,2025-08-19 20:53:00,Completada
1494,468,22,8,1,2025-08-19 21:31:00,Devuelta
474,108,21,7,2,2025-08-20 08:40:00,Completada
1950,258,7,6,2,2025-08-20 10:12:00,Completada
113,131,2,15,6,2025-08-20 12:02:00,Completada
2846,56,17,6,3,2025-08-20 15:35:00,Completada
4886,206,14,18,2,2025-08-20 19:06:00,Cancelada
2636,341,21,5,1,2025-08-20 19:34:00,Completada
595,451,23,19,6,2025-08-21 12:34:00,Completada
2100,168,2,1,2,2025-08-22 08:21:00,Completada
1384,11,6,9,6,2025-08-22 10:47:00,Completada
3683,491,14,9,1,2025-08-22 15:27:00,Completada
705,496,10,12,6,2025-08-22 20:34:00,Cancelada
2316,241,22,20,2,2025-08-22 22:43:00,Completada
1844,50,23,6,4,2025-08-23 17:21:00,Pendiente
