id_detalle,id_orden,id_producto,cantidad,precio_unitario,descuento,subtotal
18783,2033,79,4,4701266.0,0.15,15984304
18784,2033,70,4,4283058.0,0.15,14562397
18785,2033,45,4,4049410.0,0.05,15387758
18786,2033,78,2,1867691.0,0.0,3735382
18787,291,61,3,1311538.0,0.0,3934614
18788,291,19,4,4883309.0,0.0,19533236
18789,291,32,4,4017667.0,0.0,16070668
18790,291,79,3,4701266.0,0.05,13398608
18791,291,30,4,1854576.0,0.15,6305558
18792,291,53,1,3678728.0,0.0,3678728
18793,291,44,4,3558636.0,0.0,14234544
18794,2288,66,2,951648.0,0.05,1808131
18795,2288,11,1,333812.0,0.0,333812
18796,2288,24,1,3406720.0,0.15,2895712
18797,2288,45,3,4049410.0,0.2,9718584
18798,2288,61,3,1311538.0,0.0,3934614
18799,2288,69,2,4234839.0,0.0,8469678
18800,2288,53,1,3678728.0,0.0,3678728
18801,3655,13,1,1241912.0,0.0,1241912
18802,1173,4,2,3465256.0,0.1,6237461
18803,1173,51,3,4190173.0,0.0,12570519
18804,1173,80,4,4868583.0,0.15,16553182
18805,1173,73,3,4256133.0,0.05,12129979
18806,1173,33,1,2356800.0,0.0,2356800
18807,3288,65,4,4414355.0,0.1,15891678
18808,3288,36,1,4083995.0,0.0,4083995
18809,3288,4,2,3465256.0,0.0,6930512
18810,3288,80,4,4868583.0,0.0,19474332
18811,3288,40,1,3482106.0,0.0,3482106
18812,3288,46,3,1749843.0,0.0,5249529
18813,3288,6,3,1228186.0,0.0,3684558
18814,2801,25,3,2659364.0,0.15,6781378
18815,2801,58,3,883025.0,0.0,2649075
18816,2801,29,2,413458.0,0.0,826916
18817,2801,40,2,3482106.0,0.2,5571370
18818,2801,16,1,748954.0,0.0,748954
18819,2801,11,4,333812.0,0.1,1201723
18820,2801,65,4,4414355.0,0.0,17657420
18821,2801,54,2,1053267.0,0.0,2106534
18822,507,28,2,2967557.0,0.2,4748091
18823,507,60,1,2588013.0,0.0,2588013
18824,972,35,3,2000134.0,0.15,5100342
18825,972,59,3,4911020.0,0.0,14733060
18826,972,31,3,1218378.0,0.0,3655134
18827,972,26,3,2244438.0,0.15,5723317
18828,972,75,3,3928850.0,0.15,10018568
18829,972,10,4,2025142.0,0.05,7695540
18830,2702,56,4,3481964.0,0.0,13927856
18831,2702,39,1,2545912.0,0.0,2545912
18832,2702,32,1,4017667.0,0.0,4017667
18833,2702,78,2,1867691.0,0.0,3735382
18834,2702,64,3,2795884.0,0.0,8387652
18835,519,42,3,1636535.0,0.0,4909605
18836,519,78,4,1867691.0,0.1,6723688
18837,519,48,1,4703211.0,0.1,4232890
18838,519,25,1,2659364.0,0.0,2659364
18839,519,53,2,3678728.0,0.0,7357456
18840,519,59,3,4911020.0,0.0,14733060
18841,1501,14,4,3484558.0,0.0,13938232
18842,1501,73,3,4256133.0,0.0,12768399
18843,1501,21,4,174923.0,0.0,699692
18844,1501,34,2,4917281.0,0.1,8851106
18845,1501,16,1,748954.0,0.05,711506
18846,1501,63,3,4827443.0,0.0,14482329
18847,1501,8,2,1101633.0,0.0,2203266
18848,1501,47,4,489921.0,0.0,1959684
18849,4130,30,1,1854576.0,0.0,1854576
18850,4130,60,1,2588013.0,0.0,2588013
18851,4130,65,4,4414355.0,0.0,17657420
18852,4130,42,3,1636535.0,0.1,4418644
18853,4130,71,3,2028496.0,0.0,6085488
18854,4130,53,3,3678728.0,0.0,11036184
18855,3355,57,2,1150465.0,0.05,2185884
18856,3355,76,2,3348251.0,0.0,6696502
18857,3355,10,2,2025142.0,0.0,4050284
18858,3355,36,3,4083995.0,0.0,12251985
18859,3355,47,4,489921.0,0.05,1861700
18860,3355,29,4,413458.0,0.0,1653832
18861,3355,71,3,2028496.0,0.0,6085488
18862,4665,6,1,1228186.0,0.0,1228186
18863,4665,66,4,951648.0,0.1,3425933
18864,4665,57,4,1150465.0,0.0,4601860
18865,3420,60,2,2588013.0,0.0,5176026
18866,260,8,2,1101633.0,0.0,2203266
18867,260,27,1,2768937.0,0.0,2768937
18868,864,52,3,3381694.0,0.05,9637828
18869,864,14,4,3484558.0,0.1,12544409
18870,864,32,4,4017667.0,0.0,16070668
18871,864,15,2,3564230.0,0.0,7128460
18872,864,7,1,849772.0,0.0,849772
18873,1036,50,2,2593579.0,0.0,5187158
18874,1036,63,3,4827443.0,0.15,12309980
18875,1036,23,3,3175413.0,0.0,9526239
18876,1036,67,1,1401568.0,0.0,1401568
18877,1036,25,1,2659364.0,0.2,2127491
18878,1036,62,4,4981306.0,0.0,19925224
18879,1036,27,1,2768937.0,0.0,2768937
18880,1036,30,4,1854576.0,0.05,7047389
18881,531,65,1,4414355.0,0.0,4414355
18882,531,80,4,4868583.0,0.0,19474332
18883,531,14,4,3484558.0,0.0,13938232
18884,531,17,1,4988725.0,0.0,4988725
18885,3892,73,2,4256133.0,0.05,8086653
18886,3892,38,1,762081.0,0.05,723977
18887,3892,4,2,3465256.0,0.0,6930512
18888,3864,17,3,4988725.0,0.0,14966175
18889,3864,37,2,3993742.0,0.0,7987484
18890,3864,21,2,174923.0,0.0,349846
18891,3864,14,4,3484558.0,0.15,11847497
18892,3864,28,1,2967557.0,0.0,2967557
18893,3864,56,3,3481964.0,0.0,10445892
18894,3864,58,1,883025.0,0.0,883025
18895,3864,36,3,4083995.0,0.0,12251985
18896,2656,57,4,1150465.0,0.2,3681488
18897,2656,1,4,831633.0,0.0,3326532
18898,2656,13,2,1241912.0,0.05,2359633
18899,2656,75,1,3928850.0,0.0,3928850
18900,2656,5,3,1354368.0,0.0,4063104
18901,2656,74,2,4678819.0,0.0,9357638
18902,2656,52,4,3381694.0,0.1,12174098
18903,2656,65,3,4414355.0,0.0,13243065
18904,3122,72,1,4439973.0,0.1,3995976
18905,4933,34,3,4917281.0,0.0,14751843
18906,3350,26,3,2244438.0,0.0,6733314
18907,3350,67,2,1401568.0,0.0,2803136
18908,3350,60,4,2588013.0,0.0,10352052
18909,3350,44,1,3558636.0,0.0,3558636
18910,3350,19,2,4883309.0,0.0,9766618
18911,1883,6,1,1228186.0,0.2,982549
18912,1278,47,2,489921.0,0.2,783874
18913,1278,66,4,951648.0,0.0,3806592
18914,1278,19,4,4883309.0,0.0,19533236
18915,1278,62,4,4981306.0,0.2,15940179
18916,1278,11,2,333812.0,0.15,567480
18917,2692,25,3,2659364.0,0.1,7180283
18918,2692,73,1,4256133.0,0.0,4256133
18919,2692,6,4,1228186.0,0.0,4912744
18920,2692,41,2,4293210.0,0.0,8586420
18921,2700,7,1,849772.0,0.0,849772
18922,4054,45,3,4049410.0,0.0,12148230
18923,4054,22,4,1731906.0,0.0,6927624
18924,4054,11,3,333812.0,0.0,1001436
18925,4054,68,4,3504786.0,0.15,11916272
18926,4054,56,4,3481964.0,0.0,13927856
18927,4054,15,3,3564230.0,0.0,10692690
18928,3071,12,4,1277038.0,0.0,5108152
18929,3071,71,4,2028496.0,0.0,8113984
18930,3071,10,4,2025142.0,0.0,8100568
18931,3071,8,2,1101633.0,0.05,2093103
18932,3071,11,4,333812.0,0.1,1201723
18933,3071,16,2,748954.0,0.0,1497908
18934,3237,79,4,4701266.0,0.0,18805064
18935,3237,39,2,2545912.0,0.0,5091824
18936,3237,47,2,489921.0,0.0,979842
18937,3237,24,2,3406720.0,0.0,6813440
18938,3237,27,4,2768937.0,0.2,8860598
18939,3787,79,4,4701266.0,0.05,17864811
18940,3787,34,4,4917281.0,0.0,19669124
18941,3787,52,3,3381694.0,0.0,10145082
18942,3787,46,3,1749843.0,0.15,4462100
18943,3787,4,4,3465256.0,0.0,13861024
18944,1343,48,3,4703211.0,0.0,14109633
18945,1343,70,4,4283058.0,0.2,13705786
18946,1343,62,3,4981306.0,0.0,14943918
18947,1343,8,3,1101633.0,0.0,3304899
18948,1343,61,1,1311538.0,0.0,1311538
18949,2207,39,4,2545912.0,0.0,10183648
18950,2207,52,2,3381694.0,0.0,6763388
18951,2207,58,4,883025.0,0.0,3532100
18952,2207,40,2,3482106.0,0.0,6964212
18953,2207,48,2,4703211.0,0.0,9406422
18954,2207,70,2,4283058.0,0.15,7281199
18955,2207,42,3,1636535.0,0.05,4664125
18956,2207,72,2,4439973.0,0.2,7103957
18957,2455,19,3,4883309.0,0.0,14649927
18958,2455,38,4,762081.0,0.05,2895908
18959,2455,51,4,4190173.0,0.05,15922657
18960,2455,54,4,1053267.0,0.1,3791761
18961,2455,56,4,3481964.0,0.0,13927856
18962,2455,66,3,951648.0,0.15,2426702
18963,2455,25,4,2659364.0,0.0,10637456
18964,2320,39,3,2545912.0,0.0,7637736
18965,2320,58,1,883025.0,0.2,706420
18966,2320,74,3,4678819.0,0.05,13334634
18967,2320,40,4,3482106.0,0.0,13928424
18968,2320,68,4,3504786.0,0.1,12617230
18969,2320,70,2,4283058.0,0.15,7281199
18970,2320,73,3,4256133.0,0.0,12768399
18971,2320,12,4,1277038.0,0.05,4852744
18972,3206,37,1,3993742.0,0.05,3794055
18973,1182,25,2,2659364.0,0.0,5318728
18974,1182,2,2,2675106.0,0.0,5350212
18975,1182,16,2,748954.0,0.05,1423013
18976,1182,27,3,2768937.0,0.0,8306811
18977,170,12,1,1277038.0,0.0,1277038
18978,170,3,1,2429302.0,0.0,2429302
18979,170,38,3,762081.0,0.15,1943307
18980,170,52,3,3381694.0,0.0,10145082
18981,170,80,2,4868583.0,0.0,9737166
18982,170,74,4,4678819.0,0.1,16843748
18983,170,49,3,1993884.0,0.0,5981652
18984,170,22,4,1731906.0,0.0,6927624
18985,3398,63,2,4827443.0,0.1,8689397
18986,3398,4,3,3465256.0,0.0,10395768
18987,3398,13,3,1241912.0,0.0,3725736
18988,1766,21,4,174923.0,0.15,594738
18989,1766,67,4,1401568.0,0.15,4765331
18990,1766,40,3,3482106.0,0.0,10446318
18991,1766,79,3,4701266.0,0.0,14103798
18992,1766,74,3,4678819.0,0.05,13334634
18993,2362,21,4,174923.0,0.0,699692
18994,2362,60,2,2588013.0,0.05,4917225
18995,2362,40,3,3482106.0,0.0,10446318
18996,2362,6,4,1228186.0,0.0,4912744
18997,2362,53,4,3678728.0,0.15,12507675
18998,2362,26,1,2244438.0,0.2,1795550
18999,2362,65,3,4414355.0,0.0,13243065
19000,3882,2,3,2675106.0,0.15,6821520
19001,3882,15,3,3564230.0,0.0,10692690
19002,1872,66,4,951648.0,0.05,3616262
19003,1872,24,3,3406720.0,0.0,10220160
19004,1872,21,3,174923.0,0.0,524769
19005,2040,2,4,2675106.0,0.0,10700424
19006,2040,69,4,4234839.0,0.0,16939356
19007,2040,1,1,831633.0,0.0,831633
19008,2040,60,3,2588013.0,0.0,7764039
19009,2040,32,1,4017667.0,0.2,3214134
19010,2040,38,3,762081.0,0.0,2286243
19011,2040,19,4,4883309.0,0.05,18556574
19012,2040,12,3,1277038.0,0.0,3831114
19013,1502,66,1,951648.0,0.1,856483
19014,1502,1,4,831633.0,0.0,3326532
19015,1502,59,3,4911020.0,0.05,13996407
19016,1502,50,4,2593579.0,0.2,8299453
19017,1502,43,2,1109003.0,0.2,1774405
19018,1502,15,2,3564230.0,0.0,7128460
19019,1502,53,4,3678728.0,0.1,13243421
19020,2671,28,3,2967557.0,0.0,8902671
19021,2671,19,3,4883309.0,0.0,14649927
19022,3679,3,1,2429302.0,0.0,2429302
19023,4063,28,2,2967557.0,0.05,5638358
19024,4063,57,4,1150465.0,0.0,4601860
19025,1294,45,1,4049410.0,0.1,3644469
19026,1294,54,1,1053267.0,0.05,1000604
19027,1294,10,3,2025142.0,0.0,6075426
19028,1294,62,3,4981306.0,0.0,14943918
19029,1294,6,4,1228186.0,0.0,4912744
19030,1294,13,3,1241912.0,0.0,3725736
19031,427,52,3,3381694.0,0.0,10145082
19032,3645,58,4,883025.0,0.15,3002285
19033,3645,30,1,1854576.0,0.1,1669118
19034,3645,57,1,1150465.0,0.15,977895
19035,3645,69,1,4234839.0,0.15,3599613
19036,3645,12,2,1277038.0,0.1,2298668
19037,3645,47,2,489921.0,0.0,979842
19038,2440,50,2,2593579.0,0.05,4927800
19039,867,66,2,951648.0,0.1,1712966
19040,867,16,3,748954.0,0.15,1909833
19041,867,18,3,1341237.0,0.0,4023711
19042,867,80,2,4868583.0,0.0,9737166
19043,867,24,4,3406720.0,0.05,12945536
19044,867,3,1,2429302.0,0.0,2429302
19045,1724,15,1,3564230.0,0.15,3029596
19046,1724,45,1,4049410.0,0.05,3846940
19047,1724,31,2,1218378.0,0.05,2314918
19048,1724,22,4,1731906.0,0.0,6927624
19049,1724,74,3,4678819.0,0.1,12632811
19050,376,19,2,4883309.0,0.0,9766618
19051,376,40,4,3482106.0,0.0,13928424
19052,376,32,4,4017667.0,0.1,14463601
19053,376,42,2,1636535.0,0.0,3273070
19054,376,46,1,1749843.0,0.15,1487367
19055,376,9,3,2794929.0,0.2,6707830
19056,376,22,1,1731906.0,0.05,1645311
19057,376,28,1,2967557.0,0.0,2967557
19058,4873,38,4,762081.0,0.0,3048324
19059,4873,46,2,1749843.0,0.0,3499686
19060,4873,36,1,4083995.0,0.05,3879795
19061,4873,6,3,1228186.0,0.1,3316102
19062,4873,45,4,4049410.0,0.2,12958112
19063,4873,75,2,3928850.0,0.0,7857700
19064,4873,49,2,1993884.0,0.0,3987768
19065,2510,71,3,2028496.0,0.0,6085488
19066,2510,20,3,2061075.0,0.1,5564902
19067,2510,51,2,4190173.0,0.0,8380346
19068,2510,69,1,4234839.0,0.0,4234839
19069,2510,16,4,748954.0,0.0,2995816
19070,2510,68,1,3504786.0,0.0,3504786
19071,582,56,4,3481964.0,0.15,11838678
19072,582,18,1,1341237.0,0.2,1072990
19073,4698,53,1,3678728.0,0.1,3310855
19074,4698,61,3,1311538.0,0.1,3541153
19075,4698,75,4,3928850.0,0.05,14929630
19076,4698,68,1,3504786.0,0.0,3504786
19077,4698,45,2,4049410.0,0.0,8098820
19078,4698,47,2,489921.0,0.0,979842
19079,4698,1,1,831633.0,0.15,706888
19080,4698,23,1,3175413.0,0.0,3175413
19081,2196,18,2,1341237.0,0.1,2414227
19082,2196,64,3,2795884.0,0.1,7548887
19083,2196,45,4,4049410.0,0.05,15387758
19084,2196,66,1,951648.0,0.1,856483
19085,4572,38,3,762081.0,0.0,2286243
19086,518,66,2,951648.0,0.0,1903296
19087,518,4,1,3465256.0,0.05,3291993
19088,518,57,1,1150465.0,0.1,1035418
19089,518,7,4,849772.0,0.15,2889225
19090,518,30,4,1854576.0,0.0,7418304
19091,518,11,4,333812.0,0.0,1335248
19092,518,79,1,4701266.0,0.0,4701266
19093,518,13,3,1241912.0,0.0,3725736
19094,2389,28,2,2967557.0,0.0,5935114
19095,2389,49,1,1993884.0,0.0,1993884
19096,2389,2,2,2675106.0,0.0,5350212
19097,3099,3,3,2429302.0,0.05,6923511
19098,3099,11,2,333812.0,0.0,667624
19099,3099,38,2,762081.0,0.1,1371746
19100,3099,76,2,3348251.0,0.0,6696502
19101,3269,49,2,1993884.0,0.15,3389603
19102,3529,22,3,1731906.0,0.0,5195718
19103,3529,11,4,333812.0,0.05,1268486
19104,3529,68,3,3504786.0,0.0,10514358
19105,3529,46,1,1749843.0,0.0,1749843
19106,3529,35,2,2000134.0,0.0,4000268
19107,854,28,2,2967557.0,0.0,5935114
19108,854,15,3,3564230.0,0.0,10692690
19109,854,7,1,849772.0,0.15,722306
19110,854,44,3,3558636.0,0.15,9074522
19111,854,13,4,1241912.0,0.15,4222501
19112,854,68,3,3504786.0,0.0,10514358
19113,1529,72,3,4439973.0,0.2,10655935
19114,1529,32,3,4017667.0,0.05,11450351
19115,1529,56,4,3481964.0,0.0,13927856
19116,1529,4,4,3465256.0,0.05,13167973
19117,1529,38,3,762081.0,0.05,2171931
19118,1529,69,2,4234839.0,0.0,8469678
19119,1529,37,1,3993742.0,0.15,3394681
19120,1529,61,3,1311538.0,0.05,3737883
19121,112,80,2,4868583.0,0.05,9250308
19122,112,23,2,3175413.0,0.05,6033285
19123,112,62,4,4981306.0,0.0,19925224
19124,112,25,2,2659364.0,0.0,5318728
19125,112,33,4,2356800.0,0.15,8013120
19126,112,47,1,489921.0,0.0,489921
19127,60,9,4,2794929.0,0.0,11179716
19128,60,29,1,413458.0,0.15,351439
19129,60,47,3,489921.0,0.2,1175810
19130,60,16,1,748954.0,0.0,748954
19131,60,33,1,2356800.0,0.2,1885440
19132,966,62,4,4981306.0,0.0,19925224
19133,966,67,3,1401568.0,0.15,3573998
19134,966,75,1,3928850.0,0.0,3928850
19135,4400,52,3,3381694.0,0.0,10145082
19136,2175,21,2,174923.0,0.0,349846
19137,2175,7,4,849772.0,0.0,3399088
19138,2175,4,3,3465256.0,0.0,10395768
19139,2175,47,3,489921.0,0.0,1469763
19140,2175,73,2,4256133.0,0.0,8512266
19141,2175,79,4,4701266.0,0.05,17864811
19142,2175,12,2,1277038.0,0.1,2298668
19143,2175,41,1,4293210.0,0.0,4293210
19144,2973,67,4,1401568.0,0.2,4485018
19145,2973,16,2,748954.0,0.0,1497908
19146,2973,7,4,849772.0,0.0,3399088
19147,2973,33,4,2356800.0,0.0,9427200
19148,2973,45,4,4049410.0,0.1,14577876
19149,2973,74,3,4678819.0,0.0,14036457
19150,2973,8,4,1101633.0,0.0,4406532
19151,2973,10,3,2025142.0,0.0,6075426
19152,3544,25,2,2659364.0,0.1,4786855
19153,3544,52,1,3381694.0,0.0,3381694
19154,3544,59,4,4911020.0,0.15,16697468
19155,4304,52,4,3381694.0,0.0,13526776
19156,4304,37,1,3993742.0,0.0,3993742
19157,3322,62,3,4981306.0,0.0,14943918
19158,3322,43,2,1109003.0,0.0,2218006
19159,3322,41,2,4293210.0,0.0,8586420
19160,3322,54,1,1053267.0,0.0,1053267
19161,3322,31,1,1218378.0,0.15,1035621
19162,3322,60,3,2588013.0,0.05,7375837
19163,3322,65,2,4414355.0,0.0,8828710
19164,383,31,4,1218378.0,0.0,4873512
19165,383,74,4,4678819.0,0.2,14972221
19166,383,66,1,951648.0,0.2,761318
19167,2187,39,1,2545912.0,0.0,2545912
19168,2187,52,4,3381694.0,0.05,12850437
19169,2187,66,3,951648.0,0.0,2854944
19170,2187,54,3,1053267.0,0.0,3159801
19171,2187,6,1,1228186.0,0.15,1043958
19172,530,73,2,4256133.0,0.0,8512266
19173,530,63,1,4827443.0,0.0,4827443
19174,530,32,3,4017667.0,0.0,12053001
19175,530,59,2,4911020.0,0.0,9822040
19176,530,30,4,1854576.0,0.0,7418304
19177,1152,54,3,1053267.0,0.1,2843821
19178,1152,20,1,2061075.0,0.1,1854968
19179,2638,3,4,2429302.0,0.0,9717208
19180,2638,7,4,849772.0,0.0,3399088
19181,2638,57,4,1150465.0,0.0,4601860
19182,2638,2,1,2675106.0,0.0,2675106
19183,2638,44,1,3558636.0,0.0,3558636
19184,2638,12,3,1277038.0,0.1,3448003
19185,1562,1,4,831633.0,0.0,3326532
19186,1562,44,3,3558636.0,0.0,10675908
19187,1562,46,1,1749843.0,0.05,1662351
19188,932,10,3,2025142.0,0.0,6075426
19189,932,13,2,1241912.0,0.0,2483824
19190,932,28,2,2967557.0,0.0,5935114
19191,932,23,2,3175413.0,0.0,6350826
19192,2634,42,1,1636535.0,0.0,1636535
19193,2634,77,3,2907626.0,0.0,8722878
19194,2634,55,1,2711825.0,0.0,2711825
19195,2634,43,2,1109003.0,0.05,2107106
19196,2634,2,4,2675106.0,0.15,9095360
19197,2634,29,1,413458.0,0.0,413458
19198,1162,36,1,4083995.0,0.0,4083995
19199,1162,62,4,4981306.0,0.0,19925224
19200,1162,44,3,3558636.0,0.05,10142113
19201,4452,67,2,1401568.0,0.0,2803136
19202,4452,28,3,2967557.0,0.1,8012404
19203,3339,23,4,3175413.0,0.0,12701652
19204,3339,13,1,1241912.0,0.0,1241912
19205,3055,36,3,4083995.0,0.0,12251985
19206,3055,43,2,1109003.0,0.0,2218006
19207,3055,33,1,2356800.0,0.0,2356800
19208,3055,79,1,4701266.0,0.15,3996076
19209,3055,25,4,2659364.0,0.2,8509965
19210,3055,53,4,3678728.0,0.1,13243421
19211,2562,31,4,1218378.0,0.0,4873512
19212,2562,4,4,3465256.0,0.0,13861024
19213,2562,24,3,3406720.0,0.0,10220160
19214,4906,57,4,1150465.0,0.0,4601860
19215,4906,61,4,1311538.0,0.0,5246152
19216,4906,62,3,4981306.0,0.0,14943918
19217,302,1,2,831633.0,0.0,1663266
19218,302,3,2,2429302.0,0.0,4858604
19219,302,77,4,2907626.0,0.0,11630504
19220,302,58,4,883025.0,0.05,3355495
19221,302,74,4,4678819.0,0.0,18715276
19222,302,47,2,489921.0,0.0,979842
19223,302,49,2,1993884.0,0.2,3190214
19224,4884,79,4,4701266.0,0.2,15044051
19225,3374,8,3,1101633.0,0.2,2643919
19226,3374,63,2,4827443.0,0.0,9654886
19227,1993,17,2,4988725.0,0.0,9977450
19228,1993,54,3,1053267.0,0.0,3159801
19229,1993,26,1,2244438.0,0.1,2019994
19230,1993,6,3,1228186.0,0.0,3684558
19231,1993,68,2,3504786.0,0.05,6659093
19232,4785,43,2,1109003.0,0.0,2218006
19233,4785,11,1,333812.0,0.0,333812
19234,116,5,3,1354368.0,0.2,3250483
19235,116,1,1,831633.0,0.0,831633
19236,79,19,4,4883309.0,0.05,18556574
19237,79,28,3,2967557.0,0.0,8902671
19238,79,46,2,1749843.0,0.0,3499686
19239,79,66,2,951648.0,0.05,1808131
19240,79,45,1,4049410.0,0.05,3846940
19241,4934,17,4,4988725.0,0.0,19954900
19242,4501,39,2,2545912.0,0.0,5091824
19243,2988,29,3,413458.0,0.0,1240374
19244,2988,10,1,2025142.0,0.0,2025142
19245,2988,80,4,4868583.0,0.0,19474332
19246,2988,41,1,4293210.0,0.0,4293210
19247,2988,51,2,4190173.0,0.0,8380346
19248,2988,4,4,3465256.0,0.15,11781870
19249,2988,76,4,3348251.0,0.0,13393004
19250,4292,17,3,4988725.0,0.0,14966175
19251,4292,67,1,1401568.0,0.2,1121254
19252,4292,25,4,2659364.0,0.0,10637456
19253,4292,45,1,4049410.0,0.0,4049410
19254,4292,76,4,3348251.0,0.0,13393004
19255,4292,42,2,1636535.0,0.0,3273070
19256,4292,66,2,951648.0,0.0,1903296
19257,1512,16,1,748954.0,0.0,748954
19258,1512,68,1,3504786.0,0.0,3504786
19259,1512,79,3,4701266.0,0.0,14103798
19260,1512,71,4,2028496.0,0.0,8113984
19261,1512,20,4,2061075.0,0.1,7419870
19262,1512,24,4,3406720.0,0.0,13626880
19263,4468,59,1,4911020.0,0.0,4911020
19264,4468,40,2,3482106.0,0.0,6964212
19265,4468,79,1,4701266.0,0.1,4231139
19266,4468,23,2,3175413.0,0.0,6350826
19267,4468,53,3,3678728.0,0.0,11036184
19268,4468,39,3,2545912.0,0.0,7637736
19269,2388,28,3,2967557.0,0.0,8902671
19270,2388,44,4,3558636.0,0.0,14234544
19271,4205,31,3,1218378.0,0.0,3655134
19272,4205,24,4,3406720.0,0.0,13626880
19273,4205,45,1,4049410.0,0.0,4049410
19274,4205,53,2,3678728.0,0.2,5885965
19275,4205,23,4,3175413.0,0.15,10796404
19276,2821,77,4,2907626.0,0.05,11048979
19277,2821,60,3,2588013.0,0.0,7764039
19278,2821,40,2,3482106.0,0.0,6964212
19279,2821,14,3,3484558.0,0.1,9408307
19280,2821,25,3,2659364.0,0.2,6382474
19281,2821,76,3,3348251.0,0.0,10044753
19282,2821,41,1,4293210.0,0.05,4078550
19283,265,8,3,1101633.0,0.0,3304899
19284,265,80,3,4868583.0,0.0,14605749
19285,265,51,4,4190173.0,0.1,15084623
19286,265,22,4,1731906.0,0.0,6927624
19287,265,39,2,2545912.0,0.0,5091824
19288,265,28,2,2967557.0,0.1,5341603
19289,265,44,4,3558636.0,0.0,14234544
19290,265,79,4,4701266.0,0.2,15044051
19291,2577,43,4,1109003.0,0.0,4436012
19292,2577,65,4,4414355.0,0.0,17657420
19293,2577,19,2,4883309.0,0.15,8301625
19294,2577,16,2,748954.0,0.0,1497908
19295,2577,58,1,883025.0,0.0,883025
19296,2577,73,3,4256133.0,0.0,12768399
19297,4259,47,4,489921.0,0.05,1861700
19298,4259,14,2,3484558.0,0.0,6969116
19299,4259,33,1,2356800.0,0.0,2356800
19300,4350,51,3,4190173.0,0.0,12570519
19301,4350,61,4,1311538.0,0.1,4721537
19302,4350,8,2,1101633.0,0.0,2203266
19303,4350,47,3,489921.0,0.15,1249299
19304,4580,27,4,2768937.0,0.2,8860598
19305,4580,43,2,1109003.0,0.0,2218006
19306,4580,51,1,4190173.0,0.0,4190173
19307,4580,23,1,3175413.0,0.0,3175413
19308,4580,41,4,4293210.0,0.0,17172840
19309,4580,80,4,4868583.0,0.1,17526899
19310,4580,59,3,4911020.0,0.0,14733060
19311,4580,21,2,174923.0,0.0,349846
19312,3098,4,3,3465256.0,0.0,10395768
19313,1693,1,4,831633.0,0.0,3326532
19314,1693,4,3,3465256.0,0.0,10395768
19315,1693,39,3,2545912.0,0.15,6492076
19316,4117,48,4,4703211.0,0.1,16931560
19317,4117,15,2,3564230.0,0.0,7128460
19318,4117,72,4,4439973.0,0.1,15983903
19319,4117,70,2,4283058.0,0.0,8566116
19320,4117,3,4,2429302.0,0.0,9717208
19321,4117,59,2,4911020.0,0.05,9330938
19322,3248,70,1,4283058.0,0.0,4283058
19323,3248,57,2,1150465.0,0.0,2300930
19324,3248,43,4,1109003.0,0.0,4436012
19325,3248,4,2,3465256.0,0.15,5890935
19326,3248,33,4,2356800.0,0.0,9427200
19327,3248,36,3,4083995.0,0.0,12251985
19328,1935,43,1,1109003.0,0.0,1109003
19329,1935,36,4,4083995.0,0.0,16335980
19330,1935,77,3,2907626.0,0.0,8722878
19331,3717,18,4,1341237.0,0.0,5364948
19332,3717,19,3,4883309.0,0.0,14649927
19333,3717,38,3,762081.0,0.0,2286243
19334,3717,57,2,1150465.0,0.0,2300930
19335,3717,58,4,883025.0,0.05,3355495
19336,3717,26,2,2244438.0,0.0,4488876
19337,3717,53,3,3678728.0,0.0,11036184
19338,4333,55,3,2711825.0,0.05,7728701
19339,4333,43,2,1109003.0,0.0,2218006
19340,1421,71,1,2028496.0,0.0,2028496
19341,1421,52,2,3381694.0,0.2,5410710
19342,1421,58,2,883025.0,0.0,1766050
19343,1421,55,3,2711825.0,0.0,8135475
19344,1510,37,3,3993742.0,0.0,11981226
19345,1510,18,3,1341237.0,0.0,4023711
19346,1510,77,3,2907626.0,0.1,7850590
19347,1510,39,3,2545912.0,0.15,6492076
19348,1510,15,1,3564230.0,0.0,3564230
19349,1510,28,2,2967557.0,0.0,5935114
19350,1510,27,1,2768937.0,0.1,2492043
19351,1510,58,1,883025.0,0.0,883025
19352,3571,27,4,2768937.0,0.0,11075748
19353,1120,24,4,3406720.0,0.0,13626880
19354,1120,79,2,4701266.0,0.05,8932405
19355,1120,16,2,748954.0,0.15,1273222
19356,1120,60,4,2588013.0,0.0,10352052
19357,1120,53,2,3678728.0,0.1,6621710
19358,183,8,4,1101633.0,0.0,4406532
19359,183,4,4,3465256.0,0.0,13861024
19360,183,53,1,3678728.0,0.05,3494792
19361,183,42,2,1636535.0,0.0,3273070
19362,183,3,3,2429302.0,0.0,7287906
19363,183,70,4,4283058.0,0.0,17132232
19364,183,22,3,1731906.0,0.0,5195718
19365,160,18,3,1341237.0,0.05,3822525
19366,160,50,2,2593579.0,0.2,4149726
19367,160,66,1,951648.0,0.0,951648
19368,160,2,1,2675106.0,0.1,2407595
19369,1908,6,2,1228186.0,0.15,2087916
19370,1908,10,2,2025142.0,0.0,4050284
19371,1908,50,2,2593579.0,0.0,5187158
19372,1908,79,3,4701266.0,0.15,11988228
19373,212,16,1,748954.0,0.0,748954
19374,212,59,3,4911020.0,0.0,14733060
