id_envio,id_orden,empresa_envio,costo_envio,tiempo_entrega_dias,fecha_estimada,fecha_real
3345,4767,Envía,1911.0,6,2025-03-31 15:42:00,2025-04-03 15:42:00
3346,187,Servientrega,5643.0,4,2025-03-29 18:05:00,2025-03-28 18:05:00
3347,521,Servientrega,4360.0,8,2025-04-03 13:41:00,2025-04-04 13:41:00
3348,3682,Servientrega,2032.0,5,2025-03-31 14:10:00,2025-04-04 14:10:00
3349,4976,Coordinadora,19305.0,9,2025-04-04 19:08:00,2025-04-06 19:08:00
3350,1764,FedEx,14237.0,7,2025-04-02 19:08:00,2025-04-01 19:08:00
3351,544,Interrapidisimo,19698.0,5,2025-03-31 19:46:00,2025-03-31 19:46:00
3352,842,DHL,33942.0,2,2025-03-28 22:04:00,2025-03-29 22:04:00
3353,3062,Interrapidisimo,15666.0,2,2025-03-29 09:01:00,2025-04-01 09:01:00
3354,3762,FedEx,11368.0,3,2025-03-30 14:39:00,2025-03-30 14:39:00
3355,3591,Servientrega,22843.0,4,2025-04-01 21:12:00,2025-04-04 21:12:00
3356,3130,DHL,9216.0,5,2025-04-03 15:32:00,2025-04-06 15:32:00
3357,4005,Servientrega,12448.0,1,2025-03-30 16:46:00,2025-03-30 16:46:00
3358,2053,Coordinadora,5701.0,8,2025-04-06 17:58:00,2025-04-10 17:58:00
3359,917,Interrapidisimo,24852.0,8,2025-04-06 20:21:00,2025-04-06 20:21:00
3360,4506,DHL,5246.0,5,2025-04-04 11:04:00,2025-04-07 11:04:00
3361,2818,FedEx,5726.0,9,2025-04-08 13:30:00,2025-04-08 13:30:00
3362,3777,FedEx,26258.0,7,2025-04-06 19:39:00,2025-04-04 19:39:00
3363,4418,Coordinadora,8686.0,4,2025-04-03 22:12:00,2025-04-07 22:12:00
3364,600,DHL,18430.0,9,2025-04-09 08:36:00,2025-04-11 08:36:00
3365,328,Interrapidisimo,4863.0,6,2025-04-06 09:09:00,2025-04-06 09:09:00
3366,1848,DHL,28244.0,4,2025-04-04 12:28:00,2025-04-02 12:28:00
3367,1168,Servientrega,9300.0,1,2025-04-01 13:43:00,2025-04-01 13:43:00
3368,1471,Envía,23153.0,9,2025-04-09 14:29:00,2025-04-08 14:29:00
3369,97,Interrapidisimo,18826.0,8,2025-04-08 15:04:00,2025-04-06 15:04:00
3370,364,Interrapidisimo,24248.0,9,2025-04-09 16:05:00,2025-04-07 16:05:00
3371,689,DHL,18006.0,9,2025-04-09 18:06:00,2025-04-12 18:06:00
3372,3488,Interrapidisimo,10914.0,3,2025-04-04 18:58:00,2025-04-04 18:58:00
3373,1315,Servientrega,2797.0,2,2025-04-04 08:25:00,2025-04-03 08:25:00
3374,3407,Interrapidisimo,33124.0,8,2025-04-10 09:39:00,2025-04-12 09:39:00
3375,289,Interrapidisimo,6721.0,8,2025-04-10 14:43:00,2025-04-09 14:43:00
3376,2031,Interrapidisimo,12187.0,4,2025-04-06 16:21:00,2025-04-06 16:21:00
3377,3290,Interrapidisimo,15914.0,8,2025-04-10 17:02:00,2025-04-11 17:02:00
3378,2685,Interrapidisimo,31008.0,9,2025-04-11 17:53:00,2025-04-09 17:53:00
3379,2889,Interrapidisimo,27471.0,6,2025-04-09 12:39:00,2025-04-07 12:39:00
3380,2529,Servientrega,19800.0,4,2025-04-07 13:07:00,2025-04-08 13:07:00
3381,2879,DHL,16511.0,6,2025-04-09 20:14:00,2025-04-12 20:14:00
3382,3200,Coordinadora,30699.0,6,2025-04-09 22:43:00,2025-04-12 22:43:00
3383,4458,Envía,31679.0,5,2025-04-09 08:57:00,2025-04-11 08:57:00
3384,4118,Envía,20824.0,2,2025-04-06 09:46:00,2025-04-07 09:46:00
3385,3932,Interrapidisimo,34224.0,9,2025-04-13 15:37:00,2025-04-17 15:37:00
3386,599,Interrapidisimo,25672.0,3,2025-04-08 13:02:00,2025-04-08 13:02:00
3387,4370,Envía,88.0,4,2025-04-09 22:20:00,2025-04-10 22:20:00
3388,1426,DHL,3794.0,4,2025-04-10 08:14:00,2025-04-10 08:14:00
3389,4683,Interrapidisimo,18060.0,6,2025-04-12 09:02:00,2025-04-16 09:02:00
3390,1589,Servientrega,32378.0,5,2025-04-11 09:22:00,2025-04-10 09:22:00
3391,1409,Interrapidisimo,15858.0,9,2025-04-15 14:30:00,2025-04-18 14:30:00
3392,3535,DHL,17220.0,8,2025-04-14 20:49:00,2025-04-18 20:49:00
3393,3857,Servientrega,28815.0,1,2025-04-08 11:02:00,2025-04-06 11:02:00
3394,1796,Servientrega,31972.0,5,2025-04-12 17:00:00,2025-04-10 17:00:00
3395,1373,Servientrega,313.0,4,2025-04-11 18:20:00,2025-04-12 18:20:00
3396,2368,Servientrega,1651.0,6,2025-04-13 21:08:00,2025-04-14 21:08:00
3397,2489,Interrapidisimo,33479.0,4,2025-04-11 21:46:00,2025-04-10 21:46:00
3398,4532,FedEx,28927.0,6,2025-04-14 14:25:00,2025-04-12 14:25:00
3399,2819,Interrapidisimo,18423.0,3,2025-04-11 15:32:00,2025-04-11 15:32:00
3400,17,FedEx,22112.0,4,2025-04-12 19:10:00,2025-04-14 19:10:00
3401,357,Servientrega,19704.0,2,2025-04-10 19:40:00,2025-04-12 19:40:00
3402,3208,Interrapidisimo,17941.0,6,2025-04-14 20:12:00,2025-04-12 20:12:00
3403,1877,Servientrega,6272.0,3,2025-04-11 21:58:00,2025-04-11 21:58:00
3404,359,Servientrega,21913.0,8,2025-04-17 08:20:00,2025-04-20 08:20:00
3405,940,Coordinadora,587.0,2,2025-04-11 18:11:00,2025-04-11 18:11:00
3406,4216,DHL,4508.0,4,2025-04-13 21:24:00,2025-04-16 21:24:00
3407,3108,Servientrega,21235.0,1,2025-04-10 21:42:00,2025-04-13 21:42:00
3408,3956,Servientrega,6732.0,4,2025-04-14 08:39:00,2025-04-12 08:39:00
3409,2610,DHL,11157.0,2,2025-04-12 10:50:00,2025-04-12 10:50:00
3410,1789,Envía,14159.0,8,2025-04-18 17:12:00,2025-04-22 17:12:00
3411,699,Servientrega,14959.0,1,2025-04-11 18:32:00,2025-04-10 18:32:00
3412,687,FedEx,6862.0,2,2025-04-12 21:27:00,2025-04-15 21:27:00
3413,3518,Envía,32594.0,5,2025-04-15 21:37:00,2025-04-18 21:37:00
3414,2339,Interrapidisimo,630.0,1,2025-04-11 21:45:00,2025-04-13 21:45:00
3415,571,Servientrega,16188.0,5,2025-04-16 12:29:00,2025-04-17 12:29:00
3416,512,Servientrega,22938.0,1,2025-04-12 13:32:00,2025-04-12 13:32:00
3417,2603,Servientrega,25510.0,5,2025-04-17 11:08:00,2025-04-16 11:08:00
3418,4321,DHL,4530.0,4,2025-04-16 12:33:00,2025-04-18 12:33:00
3419,2955,Interrapidisimo,32372.0,7,2025-04-19 20:02:00,2025-04-19 20:02:00
3420,3916,Coordinadora,33193.0,3,2025-04-16 09:21:00,2025-04-15 09:21:00
3421,1329,Servientrega,10176.0,3,2025-04-16 19:31:00,2025-04-20 19:31:00
3422,2920,FedEx,34894.0,3,2025-04-16 22:23:00,2025-04-19 22:23:00
3423,2802,Servientrega,30916.0,8,2025-04-22 12:54:00,2025-04-23 12:54:00
3424,1618,Interrapidisimo,22388.0,8,2025-04-22 14:28:00,2025-04-24 14:28:00
3425,3313,Servientrega,2749.0,6,2025-04-20 18:14:00,2025-04-24 18:14:00
3426,4877,Envía,20379.0,3,2025-04-17 18:37:00,2025-04-17 18:37:00
3427,154,FedEx,31637.0,8,2025-04-23 09:14:00,2025-04-23 09:14:00
3428,258,Envía,18448.0,4,2025-04-19 12:02:00,2025-04-22 12:02:00
3429,1750,DHL,14444.0,4,2025-04-20 12:12:00,2025-04-21 12:12:00
3430,2996,Interrapidisimo,11845.0,4,2025-04-20 20:09:00,2025-04-20 20:09:00
3431,4095,Interrapidisimo,359.0,8,2025-04-24 22:39:00,2025-04-27 22:39:00
3432,4981,Servientrega,5500.0,4,2025-04-21 08:35:00,2025-04-19 08:35:00
3433,3745,Servientrega,29966.0,1,2025-04-18 15:40:00,2025-04-17 15:40:00
3434,4899,Envía,34477.0,7,2025-04-24 18:28:00,2025-04-25 18:28:00
3435,904,Servientrega,1776.0,8,2025-04-25 18:31:00,2025-04-23 18:31:00
3436,1522,FedEx,5084.0,7,2025-04-25 09:16:00,2025-04-27 09:16:00
3437,3272,Interrapidisimo,6892.0,3,2025-04-21 14:14:00,2025-04-20 14:14:00
3438,2710,Interrapidisimo,11958.0,1,2025-04-19 18:58:00,2025-04-17 18:58:00
3439,546,DHL,15542.0,4,2025-04-22 21:36:00,2025-04-24 21:36:00
3440,3189,DHL,1440.0,9,2025-04-27 22:29:00,2025-04-29 22:29:00
3441,1127,FedEx,17622.0,6,2025-04-25 08:14:00,2025-04-27 08:14:00
3442,4989,Envía,13747.0,4,2025-04-23 11:36:00,2025-04-23 11:36:00
3443,1449,Servientrega,2364.0,8,2025-04-27 12:10:00,2025-04-25 12:10:00
3444,4431,Interrapidisimo,14217.0,1,2025-04-20 12:38:00,2025-04-20 12:38:00
3445,4869,Servientrega,17263.0,4,2025-04-23 13:05:00,2025-04-21 13:05:00
3446,2901,Coordinadora,25504.0,2,2025-04-22 13:55:00,2025-04-23 13:55:00
3447,2972,Envía,10895.0,4,2025-04-24 20:20:00,2025-04-25 20:20:00
3448,1715,Servientrega,16687.0,3,2025-04-24 08:15:00,2025-04-23 08:15:00
3449,176,DHL,24593.0,2,2025-04-23 08:20:00,2025-04-22 08:20:00
3450,3408,Servientrega,33730.0,7,2025-04-28 11:55:00,2025-04-26 11:55:00
3451,312,Servientrega,2837.0,1,2025-04-22 13:55:00,2025-04-25 13:55:00
3452,3555,Servientrega,16193.0,5,2025-04-26 14:10:00,2025-04-24 14:10:00
3453,813,Servientrega,9408.0,8,2025-04-30 08:01:00,2025-04-29 08:01:00
3454,2148,Interrapidisimo,9481.0,7,2025-04-29 12:28:00,2025-04-27 12:28:00
3455,1483,Servientrega,15283.0,9,2025-05-01 15:02:00,2025-05-01 15:02:00
3456,3583,Coordinadora,27832.0,4,2025-04-26 20:35:00,2025-04-28 20:35:00
3457,3728,Interrapidisimo,8299.0,1,2025-04-23 20:56:00,2025-04-21 20:56:00
3458,1867,Coordinadora,7275.0,6,2025-04-29 09:22:00,2025-05-01 09:22:00
3459,2546,Servientrega,14970.0,1,2025-04-24 11:11:00,2025-04-24 11:11:00
3460,2857,Envía,32722.0,4,2025-04-27 13:03:00,2025-04-30 13:03:00
3461,1506,Servientrega,23255.0,9,2025-05-03 08:35:00,2025-05-02 08:35:00
3462,806,Interrapidisimo,32904.0,7,2025-05-01 10:53:00,2025-05-05 10:53:00
3463,1914,Envía,16177.0,1,2025-04-25 12:09:00,2025-04-25 12:09:00
3464,2903,Coordinadora,9253.0,8,2025-05-02 12:52:00,2025-05-06 12:52:00
3465,1810,Interrapidisimo,19045.0,6,2025-04-30 13:33:00,2025-05-03 13:33:00
3466,2572,Servientrega,6179.0,1,2025-04-25 21:12:00,2025-04-26 21:12:00
3467,2163,Coordinadora,25155.0,5,2025-04-30 11:47:00,2025-04-30 11:47:00
3468,1932,Interrapidisimo,23540.0,4,2025-04-29 11:54:00,2025-05-03 11:54:00
3469,2428,DHL,10909.0,2,2025-04-27 20:24:00,2025-04-25 20:24:00
3470,3304,FedEx,8970.0,9,2025-05-04 22:20:00,2025-05-05 22:20:00
3471,2958,Envía,32852.0,6,2025-05-01 22:53:00,2025-05-01 22:53:00
3472,1396,DHL,10265.0,6,2025-05-02 08:55:00,2025-05-02 08:55:00
3473,2343,Envía,7832.0,3,2025-04-29 11:39:00,2025-04-29 11:39:00
3474,660,Interrapidisimo,9168.0,8,2025-05-04 13:45:00,2025-05-07 13:45:00
3475,4273,DHL,7093.0,1,2025-04-27 16:28:00,2025-05-01 16:28:00
3476,4485,DHL,10857.0,8,2025-05-04 18:28:00,2025-05-08 18:28:00
3477,4396,Interrapidisimo,20050.0,3,2025-04-30 09:31:00,2025-04-29 09:31:00
3478,2086,Servientrega,32089.0,5,2025-05-02 14:23:00,2025-05-05 14:23:00
3479,1247,DHL,2183.0,3,2025-04-30 15:56:00,2025-05-04 15:56:00
3480,2235,FedEx,23286.0,6,2025-05-03 16:13:00,2025-05-01 16:13:00
3481,4167,DHL,16223.0,7,2025-05-04 17:50:00,2025-05-06 17:50:00
3482,1284,DHL,14442.0,2,2025-04-29 20:37:00,2025-04-27 20:37:00
3483,2267,FedEx,7135.0,2,2025-04-29 22:47:00,2025-05-03 22:47:00
3484,2705,Servientrega,27295.0,8,2025-05-06 10:53:00,2025-05-05 10:53:00
3485,4360,Interrapidisimo,22632.0,3,2025-05-02 08:00:00,2025-05-06 08:00:00
3486,446,DHL,5819.0,9,2025-05-08 08:25:00,2025-05-11 08:25:00
3487,3184,DHL,33251.0,3,2025-05-02 13:40:00,2025-05-04 13:40:00
3488,165,FedEx,14621.0,1,2025-04-30 13:59:00,2025-05-01 13:59:00
3489,2250,Servientrega,29498.0,1,2025-04-30 14:02:00,2025-05-03 14:02:00
3490,4358,Servientrega,2433.0,2,2025-05-01 18:15:00,2025-04-30 18:15:00
3491,3659,Envía,23752.0,3,2025-05-02 18:52:00,2025-05-05 18:52:00
3492,1711,Interrapidisimo,10327.0,5,2025-05-04 20:21:00,2025-05-08 20:21:00
3493,2534,Coordinadora,21780.0,4,2025-05-04 10:44:00,2025-05-02 10:44:00
3494,2027,Envía,23955.0,7,2025-05-07 19:06:00,2025-05-09 19:06:00
3495,4463,Interrapidisimo,4055.0,7,2025-05-07 19:19:00,2025-05-09 19:19:00
3496,7,Envía,8756.0,2,2025-05-03 08:13:00,2025-05-04 08:13:00
3497,4841,FedEx,9468.0,9,2025-05-10 09:41:00,2025-05-08 09:41:00
3498,3700,Interrapidisimo,5314.0,9,2025-05-10 14:47:00,2025-05-12 14:47:00
3499,2017,FedEx,9055.0,4,2025-05-05 21:23:00,2025-05-05 21:23:00
3500,2386,Servientrega,20900.0,6,2025-05-07 21:29:00,2025-05-10 21:29:00
3501,4194,Servientrega,25576.0,8,2025-05-10 10:48:00,2025-05-13 10:48:00
3502,4609,Coordinadora,7150.0,1,2025-05-03 16:12:00,2025-05-01 16:12:00
3503,101,Envía,29580.0,8,2025-05-10 17:38:00,2025-05-08 17:38:00
3504,4739,DHL,14699.0,5,2025-05-07 17:47:00,2025-05-11 17:47:00
3505,2224,DHL,32885.0,9,2025-05-12 10:10:00,2025-05-16 10:10:00
3506,469,Interrapidisimo,25168.0,5,2025-05-08 10:42:00,2025-05-08 10:42:00
3507,767,Interrapidisimo,5538.0,5,2025-05-08 16:33:00,2025-05-12 16:33:00
3508,567,Envía,20633.0,6,2025-05-09 17:40:00,2025-05-13 17:40:00
3509,1326,Interrapidisimo,17011.0,8,2025-05-11 17:41:00,2025-05-15 17:41:00
3510,3135,Envía,9151.0,9,2025-05-13 22:30:00,2025-05-17 22:30:00
3511,3528,FedEx,22581.0,4,2025-05-09 11:28:00,2025-05-11 11:28:00
3512,358,Servientrega,17713.0,7,2025-05-12 12:07:00,2025-05-12 12:07:00
3513,794,Envía,23059.0,9,2025-05-14 12:09:00,2025-05-12 12:09:00
3514,3736,Coordinadora,23614.0,2,2025-05-07 16:26:00,2025-05-07 16:26:00
3515,585,Interrapidisimo,8027.0,2,2025-05-08 11:55:00,2025-05-12 11:55:00
3516,3557,Envía,8655.0,5,2025-05-11 15:47:00,2025-05-13 15:47:00
3517,911,Servientrega,2400.0,2,2025-05-08 16:02:00,2025-05-08 16:02:00
3518,4060,Servientrega,10224.0,7,2025-05-13 16:45:00,2025-05-13 16:45:00
3519,4858,Envía,19338.0,5,2025-05-11 16:46:00,2025-05-11 16:46:00
3520,3939,Interrapidisimo,19958.0,5,2025-05-11 19:29:00,2025-05-15 19:29:00
3521,3439,Servientrega,3524.0,8,2025-05-15 13:10:00,2025-05-16 13:10:00
3522,1376,FedEx,27692.0,6,2025-05-13 14:24:00,2025-05-15 14:24:00
3523,1287,DHL,4366.0,8,2025-05-15 16:43:00,2025-05-15 16:43:00
3524,1110,DHL,21618.0,6,2025-05-14 11:20:00,2025-05-15 11:20:00
3525,1188,DHL,11587.0,7,2025-05-15 11:41:00,2025-05-17 11:41:00
3526,3534,Envía,28784.0,7,2025-05-15 14:43:00,2025-05-14 14:43:00
3527,13,Servientrega,29380.0,8,2025-05-16 16:47:00,2025-05-18 16:47:00
3528,255,Interrapidisimo,26769.0,9,2025-05-17 17:47:00,2025-05-19 17:47:00
3529,742,Servientrega,18844.0,8,2025-05-16 17:49:00,2025-05-16 17:49:00
3530,1246,Servientrega,14199.0,4,2025-05-13 10:56:00,2025-05-11 10:56:00
3531,4398,Servientrega,10776.0,3,2025-05-12 14:56:00,2025-05-16 14:56:00
3532,331,Servientrega,3332.0,2,2025-05-11 15:21:00,2025-05-10 15:21:00
3533,462,DHL,23678.0,8,2025-05-17 18:50:00,2025-05-15 18:50:00
3534,2735,Interrapidisimo,20882.0,7,2025-05-16 18:58:00,2025-05-17 18:58:00
3535,3911,Interrapidisimo,31539.0,9,2025-05-18 21:09:00,2025-05-19 21:09:00
3536,729,Envía,32152.0,2,2025-05-12 13:57:00,2025-05-11 13:57:00
3537,2648,Interrapidisimo,6298.0,4,2025-05-14 15:47:00,2025-05-17 15:47:00
3538,3382,Coordinadora,27472.0,5,2025-05-15 16:28:00,2025-05-14 16:28:00
3539,51,Coordinadora,11854.0,4,2025-05-14 21:31:00,2025-05-18 21:31:00
3540,4349,Servientrega,8558.0,1,2025-05-12 11:14:00,2025-05-15 11:14:00
3541,1068,Servientrega,25990.0,8,2025-05-19 13:34:00,2025-05-20 13:34:00
3542,4451,FedEx,33850.0,7,2025-05-19 09:07:00,2025-05-22 09:07:00
3543,4183,DHL,13273.0,8,2025-05-20 11:13:00,2025-05-23 11:13:00
3544,2865,Interrapidisimo,29439.0,7,2025-05-19 12:01:00,2025-05-17 12:01:00
3545,282,Coordinadora,4349.0,4,2025-05-16 16:07:00,2025-05-16 16:07:00
3546,4881,Interrapidisimo,22820.0,6,2025-05-18 16:09:00,2025-05-16 16:09:00
3547,3258,Interrapidisimo,21027.0,2,2025-05-15 08:59:00,2025-05-15 08:59:00
3548,28,Coordinadora,3343.0,4,2025-05-17 12:53:00,2025-05-19 12:53:00
3549,4173,Servientrega,32348.0,9,2025-05-22 16:36:00,2025-05-20 16:36:00
3550,4446,Coordinadora,15245.0,5,2025-05-18 18:48:00,2025-05-16 18:48:00
3551,3120,DHL,5002.0,2,2025-05-16 08:07:00,2025-05-16 08:07:00
3552,3902,Servientrega,27458.0,4,2025-05-18 09:35:00,2025-05-16 09:35:00
3553,3133,Servientrega,27120.0,9,2025-05-23 17:20:00,2025-05-23 17:20:00
3554,1928,Servientrega,8438.0,5,2025-05-19 18:15:00,2025-05-19 18:15:00
3555,1038,Interrapidisimo,30927.0,4,2025-05-18 19:08:00,2025-05-22 19:08:00
3556,4522,Servientrega,30841.0,7,2025-05-22 11:18:00,2025-05-23 11:18:00
3557,2184,Interrapidisimo,7966.0,7,2025-05-22 12:39:00,2025-05-20 12:39:00
3558,1553,Servientrega,8440.0,8,2025-05-23 20:00:00,2025-05-23 20:00:00
3559,3073,DHL,4090.0,6,2025-05-22 09:48:00,2025-05-25 09:48:00
3560,962,FedEx,21495.0,6,2025-05-22 10:31:00,2025-05-21 10:31:00
3561,2632,Envía,26840.0,1,2025-05-17 12:03:00,2025-05-17 12:03:00
3562,1834,Envía,30189.0,4,2025-05-20 15:34:00,2025-05-18 15:34:00
3563,3004,Servientrega,20949.0,6,2025-05-22 19:38:00,2025-05-23 19:38:00
3564,313,FedEx,11525.0,5,2025-05-21 21:58:00,2025-05-24 21:58:00
3565,3811,DHL,29393.0,3,2025-05-20 13:49:00,2025-05-22 13:49:00
3566,412,FedEx,24351.0,8,2025-05-25 16:23:00,2025-05-27 16:23:00
3567,1758,DHL,20023.0,1,2025-05-18 17:23:00,2025-05-16 17:23:00
3568,4424,Servientrega,21186.0,9,2025-05-26 17:47:00,2025-05-24 17:47:00
3569,4204,Interrapidisimo,23996.0,5,2025-05-22 18:56:00,2025-05-25 18:56:00
3570,1076,Interrapidisimo,984.0,7,2025-05-24 19:25:00,2025-05-27 19:25:00
3571,3321,Servientrega,467.0,2,2025-05-19 22:35:00,2025-05-17 22:35:00
3572,1846,DHL,24337.0,7,2025-05-25 11:26:00,2025-05-28 11:26:00
3573,338,Envía,34076.0,5,2025-05-23 15:38:00,2025-05-24 15:38:00
3574,737,Coordinadora,21307.0,9,2025-05-27 16:24:00,2025-05-26 16:24:00
3575,211,FedEx,26679.0,7,2025-05-25 19:16:00,2025-05-28 19:16:00
3576,2704,Interrapidisimo,24917.0,5,2025-05-23 19:57:00,2025-05-25 19:57:00
3577,1609,Servientrega,11611.0,2,2025-05-20 21:06:00,2025-05-24 21:06:00
3578,2815,Interrapidisimo,15528.0,7,2025-05-26 19:31:00,2025-05-25 19:31:00
3579,4973,Interrapidisimo,773.0,5,2025-05-25 09:11:00,2025-05-25 09:11:00
3580,984,Interrapidisimo,18235.0,2,2025-05-22 09:47:00,2025-05-20 09:47:00
3581,4661,Servientrega,21763.0,5,2025-05-25 10:01:00,2025-05-23 10:01:00
3582,2387,Servientrega,31813.0,5,2025-05-26 17:11:00,2025-05-29 17:11:00
3583,3906,Coordinadora,4928.0,8,2025-05-29 19:09:00,2025-05-31 19:09:00
3584,3076,DHL,33268.0,2,2025-05-24 09:02:00,2025-05-22 09:02:00
3585,506,Servientrega,29826.0,9,2025-05-31 10:44:00,2025-05-30 10:44:00
3586,4031,DHL,24200.0,5,2025-05-27 15:03:00,2025-05-31 15:03:00
3587,4335,Servientrega,2373.0,7,2025-05-29 16:48:00,2025-05-29 16:48:00
3588,4913,DHL,11682.0,4,2025-05-27 12:20:00,2025-05-26 12:20:00
3589,939,FedEx,31902.0,7,2025-05-30 15:14:00,2025-06-03 15:14:00
3590,4842,Servientrega,10149.0,6,2025-05-29 22:18:00,2025-06-02 22:18:00
3591,4139,Servientrega,11169.0,7,2025-05-31 14:09:00,2025-06-02 14:09:00
3592,2029,DHL,34998.0,2,2025-05-26 22:06:00,2025-05-25 22:06:00
3593,2169,Servientrega,9804.0,4,2025-05-29 14:49:00,2025-05-28 14:49:00
3594,4618,Interrapidisimo,32636.0,7,2025-06-01 15:26:00,2025-06-02 15:26:00
3595,2231,Servientrega,5867.0,7,2025-06-01 21:35:00,2025-05-31 21:35:00
3596,992,Interrapidisimo,19779.0,8,2025-06-03 10:39:00,2025-06-04 10:39:00
3597,2803,Servientrega,19976.0,6,2025-06-01 11:54:00,2025-06-02 11:54:00
3598,2856,Interrapidisimo,12899.0,6,2025-06-01 13:22:00,2025-06-01 13:22:00
3599,2592,Envía,20534.0,4,2025-05-30 19:55:00,2025-06-02 19:55:00
3600,1658,Envía,34877.0,7,2025-06-03 10:00:00,2025-06-04 10:00:00
3601,22,FedEx,25756.0,8,2025-06-04 10:55:00,2025-06-02 10:55:00
3602,4308,Servientrega,7445.0,6,2025-06-02 13:48:00,2025-06-01 13:48:00
3603,48,Servientrega,29346.0,3,2025-05-30 18:23:00,2025-05-31 18:23:00
3604,3649,Envía,7289.0,7,2025-06-03 20:15:00,2025-06-03 20:15:00
3605,4368,Servientrega,9557.0,9,2025-06-06 10:40:00,2025-06-06 10:40:00
3606,4019,Interrapidisimo,7350.0,4,2025-06-01 11:30:00,2025-05-31 11:30:00
3607,105,Interrapidisimo,17896.0,4,2025-06-01 12:36:00,2025-06-02 12:36:00
3608,3188,Servientrega,10553.0,6,2025-06-03 14:58:00,2025-06-01 14:58:00
3609,321,Servientrega,24324.0,5,2025-06-02 21:35:00,2025-06-05 21:35:00
3610,1097,Interrapidisimo,12340.0,3,2025-06-01 12:33:00,2025-05-31 12:33:00
3611,3759,Interrapidisimo,12297.0,5,2025-06-03 13:23:00,2025-06-04 13:23:00
3612,944,Servientrega,17755.0,3,2025-06-01 14:00:00,2025-06-02 14:00:00
3613,3472,Servientrega,30412.0,9,2025-06-07 18:15:00,2025-06-06 18:15:00
3614,1015,Interrapidisimo,17419.0,1,2025-05-30 21:13:00,2025-05-30 21:13:00
3615,4365,Interrapidisimo,16054.0,7,2025-06-06 11:35:00,2025-06-04 11:35:00
3616,3022,DHL,11502.0,4,2025-06-03 12:57:00,2025-06-03 12:57:00
3617,2141,Servientrega,22617.0,2,2025-06-01 22:49:00,2025-06-03 22:49:00
3618,918,Servientrega,2010.0,2,2025-06-02 09:00:00,2025-06-01 09:00:00
3619,1921,Envía,5533.0,2,2025-06-02 20:18:00,2025-06-04 20:18:00
3620,816,Servientrega,15354.0,3,2025-06-03 20:58:00,2025-06-01 20:58:00
3621,2036,Envía,25879.0,3,2025-06-03 21:46:00,2025-06-05 21:46:00
3622,889,Envía,18724.0,1,2025-06-01 21:52:00,2025-05-30 21:52:00
3623,2835,Coordinadora,10047.0,2,2025-06-02 22:58:00,2025-05-31 22:58:00
3624,4252,Coordinadora,30210.0,1,2025-06-02 08:57:00,2025-06-06 08:57:00
3625,597,Interrapidisimo,32536.0,2,2025-06-03 10:56:00,2025-06-06 10:56:00
3626,4794,Coordinadora,7029.0,5,2025-06-06 16:03:00,2025-06-10 16:03:00
3627,4888,Interrapidisimo,31825.0,6,2025-06-08 08:44:00,2025-06-12 08:44:00
3628,2477,Interrapidisimo,22711.0,3,2025-06-05 11:39:00,2025-06-05 11:39:00
3629,1741,Interrapidisimo,33249.0,6,2025-06-08 16:26:00,2025-06-07 16:26:00
3630,1260,Interrapidisimo,11635.0,1,2025-06-03 18:10:00,2025-06-07 18:10:00
3631,2993,FedEx,25537.0,4,2025-06-06 21:13:00,2025-06-10 21:13:00
3632,3404,Servientrega,9153.0,7,2025-06-10 09:06:00,2025-06-08 09:06:00
3633,856,FedEx,25294.0,8,2025-06-11 10:43:00,2025-06-11 10:43:00
3634,2072,Coordinadora,29310.0,9,2025-06-12 12:50:00,2025-06-14 12:50:00
3635,3127,Interrapidisimo,31710.0,3,2025-06-06 14:54:00,2025-06-10 14:54:00
3636,3575,Servientrega,18494.0,3,2025-06-06 15:24:00,2025-06-07 15:24:00
3637,2444,Interrapidisimo,25921.0,4,2025-06-07 17:58:00,2025-06-10 17:58:00
3638,3390,Interrapidisimo,13726.0,4,2025-06-07 20:01:00,2025-06-07 20:01:00
3639,942,FedEx,26242.0,7,2025-06-11 14:01:00,2025-06-15 14:01:00
3640,4937,Coordinadora,7824.0,5,2025-06-09 15:16:00,2025-06-13 15:16:00
3641,1852,Servientrega,7433.0,5,2025-06-09 21:24:00,2025-06-13 21:24:00
3642,3376,DHL,14126.0,3,2025-06-07 21:26:00,2025-06-05 21:26:00
3643,3018,Servientrega,19511.0,7,2025-06-12 10:16:00,2025-06-16 10:16:00
3644,551,Envía,12049.0,1,2025-06-06 16:58:00,2025-06-07 16:58:00
3645,1533,Interrapidisimo,7750.0,4,2025-06-09 21:37:00,2025-06-07 21:37:00
3646,3685,DHL,28338.0,5,2025-06-11 20:09:00,2025-06-10 20:09:00
3647,1177,Coordinadora,14737.0,3,2025-06-09 21:46:00,2025-06-12 21:46:00
3648,4423,Interrapidisimo,426.0,9,2025-06-15 22:28:00,2025-06-14 22:28:00
3649,3856,Servientrega,20427.0,8,2025-06-15 10:40:00,2025-06-17 10:40:00
3650,3871,Servientrega,17072.0,5,2025-06-12 12:36:00,2025-06-10 12:36:00
3651,4107,DHL,26452.0,7,2025-06-14 13:09:00,2025-06-17 13:09:00
3652,1408,DHL,4019.0,5,2025-06-12 18:27:00,2025-06-13 18:27:00
3653,832,Interrapidisimo,31057.0,8,2025-06-15 18:50:00,2025-06-16 18:50:00
3654,4801,Servientrega,32139.0,9,2025-06-16 21:27:00,2025-06-17 21:27:00
