id_log,proceso,estado,timestamp,registros_procesados
22557,CargaDetalleOrdenes,Éxito,2026-01-14 07:00:28,20
22558,CargaDetalleOrdenes,Éxito,2026-01-14 04:22:09,85
22559,CargaDetalleOrdenes,Éxito,2026-01-25 02:05:47,52
22560,CargaDetalleOrdenes,Éxito,2026-01-03 11:29:22,23
22561,CargaDetalleOrdenes,Éxito,2026-01-09 03:59:09,3
22562,CargaDetalleOrdenes,Éxito,2026-01-19 13:51:11,33
22563,CargaDetalleOrdenes,Éxito,2026-01-10 17:54:27,28
22564,CargaDetalleOrdenes,Éxito,2026-01-08 07:12:22,91
22565,CargaDetalleOrdenes,Éxito,2026-01-24 18:53:38,62
22566,CargaDetalleOrdenes,Éxito,2026-01-20 04:55:22,45
22567,CargaDetalleOrdenes,Éxito,2026-01-24 22:08:50,18
22568,CargaDetalleOrdenes,Éxito,2026-01-21 14:20:30,11
22569,CargaDetalleOrdenes,Éxito,2026-01-18 00:32:13,47
22570,CargaDetalleOrdenes,Éxito,2026-01-29 20:40:31,33
22571,CargaDetalleOrdenes,Éxito,2026-01-20 02:42:11,3
22572,CargaDetalleOrdenes,Éxito,2026-01-13 19:23:35,31
22573,CargaDetalleOrdenes,Éxito,2026-01-17 06:02:43,12
22574,CargaDetalleOrdenes,Éxito,2026-01-26 03:47:46,51
22575,CargaDetalleOrdenes,Éxito,2026-01-22 13:49:17,46
22576,CargaDetalleOrdenes,Éxito,2026-01-19 19:10:27,33
22577,CargaDetalleOrdenes,Éxito,2026-01-19 16:34:12,66
22578,CargaDetalleOrdenes,Éxito,2026-01-13 14:05:11,80
22579,CargaDetalleOrdenes,Éxito,2026-01-29 07:40:20,70
22580,CargaDetalleOrdenes,Error,2026-01-13 20:50:16,10
22581,CargaDetalleOrdenes,Éxito,2026-01-22 11:41:17,98
22582,CargaDetalleOrdenes,Éxito,2026-01-04 19:14:02,82
22583,CargaDetalleOrdenes,Éxito,2026-01-17 22:27:48,25
22584,CargaDetalleOrdenes,Éxito,2026-01-18 03:57:15,25
22585,CargaDetalleOrdenes,Éxito,2026-01-12 14:00:17,17
22586,CargaDetalleOrdenes,Éxito,2026-01-14 08:29:13,1
22587,CargaDetalleOrdenes,Éxito,2026-01-22 12:32:34,36
22588,CargaDetalleOrdenes,Éxito,2026-01-13 06:27:55,76
22589,CargaDetalleOrdenes,Éxito,2026-01-16 12:29:47,82
22590,CargaDetalleOrdenes,Éxito,2026-01-02 18:02:05,15
22591,CargaDetalleOrdenes,Éxito,2026-01-07 07:07:16,11
22592,CargaDetalleOrdenes,Éxito,2026-01-13 06:59:06,63
22593,CargaDetalleOrdenes,Éxito,2026-01-02 03:24:01,71
22594,CargaDetalleOrdenes,Éxito,2026-01-18 16:43:31,98
22595,CargaDetalleOrdenes,Éxito,2026-01-12 17:10:42,58
22596,CargaDetalleOrdenes,Éxito,2026-01-22 11:45:49,21
22597,CargaDetalleOrdenes,Éxito,2026-01-25 00:53:50,52
22598,CargaDetalleOrdenes,Éxito,2026-01-09 05:39:36,34
22599,CargaDetalleOrdenes,Éxito,2026-01-30 03:39:05,63
22600,CargaDetalleOrdenes,Éxito,2026-01-01 06:28:40,74
22601,CargaDetalleOrdenes,Éxito,2026-01-28 03:27:59,42
22602,CargaDetalleOrdenes,Éxito,2026-01-14 05:56:38,90
22603,CargaDetalleOrdenes,Éxito,2026-01-26 10:45:30,94
22604,CargaDetalleOrdenes,Éxito,2026-01-30 16:01:52,47
22605,CargaDetalleOrdenes,Éxito,2026-01-20 08:07:38,37
22606,CargaDetalleOrdenes,Éxito,2026-01-16 06:47:33,83
22607,CargaDetalleOrdenes,Éxito,2026-01-12 00:27:47,58
22608,CargaDetalleOrdenes,Éxito,2026-01-13 13:24:19,26
22609,CargaDetalleOrdenes,Éxito,2026-01-17 03:42:02,13
22610,CargaDetalleOrdenes,Éxito,2026-01-02 07:26:25,29
22611,CargaDetalleOrdenes,Éxito,2026-01-12 12:09:08,17
22612,CargaDetalleOrdenes,Éxito,2026-01-22 09:42:58,81
22613,CargaDetalleOrdenes,Error,2026-01-17 23:04:39,7
22614,CargaDetalleOrdenes,Éxito,2026-01-14 13:49:29,43
22615,CargaDetalleOrdenes,Éxito,2026-01-27 21:25:00,97
22616,CargaDetalleOrdenes,Éxito,2026-01-02 13:54:34,60
22617,CargaDetalleOrdenes,Éxito,2026-01-24 09:36:59,74
22618,CargaDetalleOrdenes,Éxito,2026-01-26 11:38:33,6
22619,CargaDetalleOrdenes,Éxito,2026-01-01 08:29:42,14
22620,CargaDetalleOrdenes,Error,2026-01-19 04:26:15,61
22621,CargaDetalleOrdenes,Éxito,2026-01-12 03:28:15,89
22622,CargaDetalleOrdenes,Éxito,2026-01-26 19:56:11,91
22623,CargaDetalleOrdenes,Éxito,2026-01-11 11:33:21,33
22624,CargaDetalleOrdenes,Éxito,2026-01-10 15:31:39,63
22625,CargaDetalleOrdenes,Error,2026-01-26 21:46:47,46
22626,CargaDetalleOrdenes,Éxito,2026-01-19 01:15:50,11
22627,CargaDetalleOrdenes,Éxito,2026-01-20 13:25:42,95
22628,CargaDetalleOrdenes,Éxito,2026-01-29 04:09:07,15
22629,CargaDetalleOrdenes,Éxito,2026-01-10 03:36:19,45
22630,CargaDetalleOrdenes,Éxito,2026-01-10 01:19:22,24
22631,CargaDetalleOrdenes,Éxito,2026-01-30 11:23:44,41
22632,CargaDetalleOrdenes,Éxito,2026-01-06 20:49:07,39
22633,CargaDetalleOrdenes,Éxito,2026-01-13 00:33:42,31
22634,CargaDetalleOrdenes,Éxito,2026-01-20 18:17:04,45
22635,CargaDetalleOrdenes,Éxito,2026-01-30 04:01:27,32
22636,CargaDetalleOrdenes,Éxito,2026-01-19 10:28:11,80
22637,CargaDetalleOrdenes,Éxito,2026-01-15 16:57:18,23
22638,CargaDetalleOrdenes,Éxito,2026-01-26 11:30:29,32
22639,CargaDetalleOrdenes,Éxito,2026-01-03 01:58:53,58
22640,CargaDetalleOrdenes,Éxito,2026-01-14 10:22:28,99
22641,CargaDetalleOrdenes,Éxito,2026-01-02 09:59:31,96
22642,CargaDetalleOrdenes,Éxito,2026-01-24 01:05:14,84
22643,CargaDetalleOrdenes,Éxito,2026-01-11 17:57:44,81
22644,CargaDetalleOrdenes,Éxito,2026-01-23 06:18:19,40
22645,CargaDetalleOrdenes,Éxito,2026-01-11 03:32:23,1
22646,CargaDetalleOrdenes,Éxito,2026-01-03 16:30:07,63
22647,CargaDetalleOrdenes,Éxito,2026-01-14 08:12:27,30
22648,CargaDetalleOrdenes,Éxito,2026-01-05 05:46:59,78
22649,CargaDetalleOrdenes,Éxito,2026-01-18 01:48:58,33
22650,CargaDetalleOrdenes,Éxito,2026-01-01 01:31:25,86
22651,CargaDetalleOrdenes,Éxito,2026-01-19 18:05:59,59
22652,CargaDetalleOrdenes,Éxito,2026-01-11 14:28:54,9
22653,CargaDetalleOrdenes,Éxito,2026-01-09 13:50:40,36
22654,CargaDetalleOrdenes,Éxito,2026-01-13 12:05:17,79
22655,CargaDetalleOrdenes,Éxito,2026-01-02 10:09:12,12
22656,CargaDetalleOrdenes,Éxito,2026-01-16 06:05:59,86
22657,CargaDetalleOrdenes,Éxito,2026-01-06 00:25:22,10
22658,CargaDetalleOrdenes,Éxito,2026-01-03 05:27:54,18
22659,CargaDetalleOrdenes,Éxito,2026-01-07 20:27:15,57
22660,CargaDetalleOrdenes,Éxito,2026-01-20 18:54:05,43
22661,CargaDetalleOrdenes,Éxito,2026-01-18 12:33:13,39
22662,CargaDetalleOrdenes,Éxito,2026-01-26 01:47:44,57
22663,CargaDetalleOrdenes,Éxito,2026-01-12 04:30:23,89
22664,CargaDetalleOrdenes,Éxito,2026-01-26 20:56:48,49
22665,CargaDetalleOrdenes,Éxito,2026-01-22 22:33:59,15
22666,CargaDetalleOrdenes,Éxito,2026-01-29 05:24:36,82
22667,CargaDetalleOrdenes,Éxito,2026-01-21 23:10:41,14
22668,CargaDetalleOrdenes,Éxito,2026-01-10 23:58:43,96
22669,CargaDetalleOrdenes,Éxito,2026-01-10 19:27:11,95
22670,CargaDetalleOrdenes,Éxito,2026-01-15 03:26:56,34
22671,CargaDetalleOrdenes,Error,2026-01-20 03:42:18,52
22672,CargaDetalleOrdenes,Éxito,2026-01-23 16:25:10,81
22673,CargaDetalleOrdenes,Éxito,2026-01-14 15:32:35,62
22674,CargaDetalleOrdenes,Éxito,2026-01-21 17:32:20,66
22675,CargaDetalleOrdenes,Éxito,2026-01-13 22:28:09,34
22676,CargaDetalleOrdenes,Éxito,2026-01-20 03:09:17,59
22677,CargaDetalleOrdenes,Éxito,2026-01-21 23:10:51,33
22678,CargaDetalleOrdenes,Éxito,2026-01-02 19:30:26,76
22679,CargaDetalleOrdenes,Éxito,2026-01-13 00:31:17,13
22680,CargaDetalleOrdenes,Éxito,2026-01-11 14:28:00,98
22681,CargaDetalleOrdenes,Éxito,2026-01-07 15:01:22,80
22682,CargaDetalleOrdenes,Éxito,2026-01-24 13:52:21,8
22683,CargaDetalleOrdenes,Reintento,2026-01-10 13:00:57,69
22684,CargaDetalleOrdenes,Éxito,2026-01-28 16:32:11,68
22685,CargaDetalleOrdenes,Éxito,2026-01-24 00:52:32,90
22686,CargaDetalleOrdenes,Éxito,2026-01-13 20:06:50,13
22687,CargaDetalleOrdenes,Éxito,2026-01-06 09:51:34,93
22688,CargaDetalleOrdenes,Éxito,2026-01-17 07:05:20,78
22689,CargaDetalleOrdenes,Éxito,2026-01-29 20:48:01,42
22690,CargaDetalleOrdenes,Éxito,2026-01-08 02:50:38,54
22691,CargaDetalleOrdenes,Éxito,2026-01-03 14:32:54,79
22692,CargaDetalleOrdenes,Éxito,2026-01-28 22:34:59,19
22693,CargaDetalleOrdenes,Éxito,2026-01-14 18:30:28,84
22694,CargaDetalleOrdenes,Éxito,2026-01-04 09:20:28,62
22695,CargaDetalleOrdenes,Error,2026-01-03 14:10:59,37
22696,CargaDetalleOrdenes,Éxito,2026-01-05 07:26:43,34
22697,CargaDetalleOrdenes,Éxito,2026-01-02 00:38:22,75
22698,CargaDetalleOrdenes,Éxito,2026-01-09 16:35:45,73
22699,CargaDetalleOrdenes,Éxito,2026-01-24 17:59:52,7
22700,CargaDetalleOrdenes,Éxito,2026-01-22 04:13:20,89
22701,CargaDetalleOrdenes,Éxito,2026-01-03 04:20:10,20
22702,CargaDetalleOrdenes,Éxito,2026-01-24 10:39:51,70
22703,CargaDetalleOrdenes,Éxito,2026-01-26 21:21:45,77
22704,CargaDetalleOrdenes,Éxito,2026-01-06 08:21:47,45
22705,CargaDetalleOrdenes,Éxito,2026-01-29 22:46:06,69
22706,CargaDetalleOrdenes,Éxito,2026-01-16 22:01:43,11
22707,CargaDetalleOrdenes,Éxito,2026-01-06 13:58:00,11
22708,CargaDetalleOrdenes,Éxito,2026-01-20 00:24:37,34
22709,CargaDetalleOrdenes,Éxito,2026-01-15 12:23:41,40
22710,CargaDetalleOrdenes,Error,2026-01-26 03:13:13,3
22711,CargaDetalleOrdenes,Éxito,2026-01-13 17:41:02,26
22712,CargaDetalleOrdenes,Éxito,2026-01-29 17:36:44,69
22713,CargaDetalleOrdenes,Éxito,2026-01-23 09:40:03,17
22714,CargaDetalleOrdenes,Éxito,2026-01-24 02:19:11,24
22715,CargaDetalleOrdenes,Éxito,2026-01-28 11:10:59,41
22716,CargaDetalleOrdenes,Éxito,2026-01-23 18:48:43,64
22717,CargaDetalleOrdenes,Éxito,2026-01-10 19:33:43,81
22718,CargaDetalleOrdenes,Éxito,2026-01-26 03:56:39,74
22719,CargaDetalleOrdenes,Éxito,2026-01-10 12:43:13,57
22720,CargaDetalleOrdenes,Éxito,2026-01-12 11:01:43,63
22721,CargaDetalleOrdenes,Éxito,2026-01-02 01:18:53,78
22722,CargaDetalleOrdenes,Éxito,2026-01-21 17:37:35,90
22723,CargaDetalleOrdenes,Éxito,2026-01-05 05:35:22,24
22724,CargaDetalleOrdenes,Éxito,2026-01-13 19:05:58,50
22725,CargaDetalleOrdenes,Éxito,2026-01-13 05:08:53,45
22726,CargaDetalleOrdenes,Éxito,2026-01-11 10:26:59,33
22727,CargaDetalleOrdenes,Éxito,2026-01-16 14:29:43,87
22728,CargaDetalleOrdenes,Éxito,2026-01-22 17:00:39,47
22729,CargaDetalleOrdenes,Éxito,2026-01-19 00:29:05,73
22730,CargaDetalleOrdenes,Éxito,2026-01-14 02:05:49,19
22731,CargaDetalleOrdenes,Éxito,2026-01-23 23:09:10,77
22732,CargaDetalleOrdenes,Éxito,2026-01-26 15:17:12,1
22733,CargaDetalleOrdenes,Error,2026-01-29 15:26:55,85
22734,CargaDetalleOrdenes,Éxito,2026-01-11 05:06:10,45
22735,CargaDetalleOrdenes,Éxito,2026-01-17 13:45:08,77
22736,CargaDetalleOrdenes,Éxito,2026-01-02 02:42:42,39
22737,CargaDetalleOrdenes,Éxito,2026-01-17 16:43:01,73
22738,CargaDetalleOrdenes,Éxito,2026-01-09 21:42:13,2
22739,CargaDetalleOrdenes,Éxito,2026-01-20 21:33:41,95
22740,CargaDetalleOrdenes,Éxito,2026-01-02 12:56:17,71
22741,CargaDetalleOrdenes,Éxito,2026-01-10 00:23:25,43
22742,CargaDetalleOrdenes,Éxito,2026-01-23 16:29:35,27
22743,CargaDetalleOrdenes,Éxito,2026-01-02 09:46:46,30
22744,CargaDetalleOrdenes,Éxito,2026-01-20 14:05:49,15
22745,CargaDetalleOrdenes,Éxito,2026-01-26 14:59:54,36
22746,CargaDetalleOrdenes,Éxito,2026-01-23 20:01:19,88
22747,CargaDetalleOrdenes,Error,2026-01-17 05:16:41,9
22748,CargaDetalleOrdenes,Éxito,2026-01-22 00:08:50,71
22749,CargaDetalleOrdenes,Éxito,2026-01-23 20:06:30,98
22750,CargaDetalleOrdenes,Éxito,2026-01-03 22:26:38,21
22751,CargaDetalleOrdenes,Éxito,2026-01-24 08:16:19,91
22752,CargaDetalleOrdenes,Éxito,2026-01-05 03:15:39,74
22753,CargaDetalleOrdenes,Éxito,2026-01-27 07:11:10,57
22754,CargaDetalleOrdenes,Éxito,2026-01-06 19:31:08,84
22755,CargaDetalleOrdenes,Éxito,2026-01-08 18:19:15,11
22756,CargaDetalleOrdenes,Éxito,2026-01-30 02:43:03,37
22757,CargaDetalleOrdenes,Éxito,2026-01-09 20:26:01,31
22758,CargaDetalleOrdenes,Éxito,2026-01-12 14:38:10,61
22759,CargaDetalleOrdenes,Éxito,2026-01-20 09:00:59,19
22760,CargaDetalleOrdenes,Éxito,2026-01-05 14:30:41,44
22761,CargaDetalleOrdenes,Éxito,2026-01-11 14:28:45,77
22762,CargaDetalleOrdenes,Éxito,2026-01-28 16:04:51,47
22763,CargaDetalleOrdenes,Éxito,2026-01-06 07:54:41,43
22764,CargaDetalleOrdenes,Éxito,2026-01-07 04:24:13,27
22765,CargaDetalleOrdenes,Éxito,2026-01-10 02:34:25,14
22766,CargaDetalleOrdenes,Éxito,2026-01-24 21:12:11,35
22767,CargaDetalleOrdenes,Éxito,2026-01-23 09:56:37,17
22768,CargaDetalleOrdenes,Éxito,2026-01-13 07:24:40,69
22769,CargaDetalleOrdenes,Éxito,2026-01-18 15:59:32,60
22770,CargaDetalleOrdenes,Éxito,2026-01-30 00:58:43,51
22771,CargaDetalleOrdenes,Éxito,2026-01-29 13:21:38,32
22772,CargaDetalleOrdenes,Éxito,2026-01-26 06:54:45,92
22773,CargaDetalleOrdenes,Éxito,2026-01-15 10:43:27,92
22774,CargaDetalleOrdenes,Éxito,2026-01-05 23:22:03,40
22775,CargaDetalleOrdenes,Éxito,2026-01-11 01:17:26,63
22776,CargaDetalleOrdenes,Éxito,2026-01-13 01:28:38,89
22777,CargaDetalleOrdenes,Éxito,2026-01-25 04:28:45,31
22778,CargaDetalleOrdenes,Éxito,2026-01-20 23:06:46,43
22779,CargaDetalleOrdenes,Éxito,2026-01-25 07:10:53,87
22780,CargaDetalleOrdenes,Éxito,2026-01-22 15:30:16,6
22781,CargaDetalleOrdenes,Éxito,2026-01-01 10:27:51,52
22782,CargaDetalleOrdenes,Éxito,2026-01-17 05:40:52,76
22783,CargaDetalleOrdenes,Éxito,2026-01-25 12:23:45,64
22784,CargaDetalleOrdenes,Éxito,2026-01-01 13:38:25,77
22785,CargaDetalleOrdenes,Éxito,2026-01-24 18:03:04,54
22786,CargaDetalleOrdenes,Éxito,2026-01-29 02:19:37,41
22787,CargaDetalleOrdenes,Éxito,2026-01-04 05:03:23,3
22788,CargaDetalleOrdenes,Éxito,2026-01-03 04:16:38,67
22789,CargaDetalleOrdenes,Éxito,2026-01-20 15:13:58,87
22790,CargaDetalleOrdenes,Éxito,2026-01-18 15:21:04,73
22791,CargaDetalleOrdenes,Éxito,2026-01-06 18:46:04,92
22792,CargaDetalleOrdenes,Éxito,2026-01-02 10:54:31,97
22793,CargaDetalleOrdenes,Éxito,2026-01-21 17:51:32,78
22794,CargaDetalleOrdenes,Éxito,2026-01-13 23:27:35,44
22795,CargaDetalleOrdenes,Éxito,2026-01-02 23:34:10,88
22796,CargaDetalleOrdenes,Éxito,2026-01-25 01:49:58,89
22797,CargaDetalleOrdenes,Reintento,2026-01-02 17:43:29,62
22798,CargaDetalleOrdenes,Éxito,2026-01-23 02:11:36,87
22799,CargaDetalleOrdenes,Éxito,2026-01-26 14:49:37,59
22800,CargaDetalleOrdenes,Éxito,2026-01-10 22:49:29,31
22801,CargaDetalleOrdenes,Éxito,2026-01-27 02:37:52,43
22802,CargaDetalleOrdenes,Éxito,2026-01-15 15:08:44,45
22803,CargaDetalleOrdenes,Éxito,2026-01-22 10:13:49,52
22804,CargaDetalleOrdenes,Éxito,2026-01-26 18:33:09,17
22805,CargaDetalleOrdenes,Éxito,2026-01-14 01:17:47,29
22806,CargaDetalleOrdenes,Éxito,2026-01-25 20:51:41,49
22807,CargaDetalleOrdenes,Éxito,2026-01-10 12:40:48,42
22808,CargaDetalleOrdenes,Éxito,2026-01-01 12:23:05,14
22809,CargaDetalleOrdenes,Éxito,2026-01-12 01:38:13,28
22810,CargaDetalleOrdenes,Éxito,2026-01-13 08:17:13,52
22811,CargaDetalleOrdenes,Éxito,2026-01-26 02:58:59,77
22812,CargaDetalleOrdenes,Éxito,2026-01-18 01:15:29,48
22813,CargaDetalleOrdenes,Éxito,2026-01-23 10:46:54,23
22814,CargaDetalleOrdenes,Éxito,2026-01-11 08:14:26,34
22815,CargaDetalleOrdenes,Éxito,2026-01-22 00:19:04,81
22816,CargaDetalleOrdenes,Éxito,2026-01-16 22:48:14,91
22817,CargaDetalleOrdenes,Éxito,2026-01-14 19:45:20,66
22818,CargaDetalleOrdenes,Éxito,2026-01-01 08:26:02,24
22819,CargaDetalleOrdenes,Éxito,2026-01-15 03:06:08,15
22820,CargaDetalleOrdenes,Éxito,2026-01-13 17:37:30,75
22821,CargaDetalleOrdenes,Éxito,2026-01-07 06:38:27,25
22822,CargaDetalleOrdenes,Éxito,2026-01-24 06:19:07,51
22823,CargaDetalleOrdenes,Éxito,2026-01-09 23:11:39,75
22824,CargaDetalleOrdenes,Éxito,2026-01-25 22:56:17,83
22825,CargaDetalleOrdenes,Éxito,2026-01-03 19:17:25,67
22826,CargaDetalleOrdenes,Éxito,2026-01-30 19:45:25,42
22827,CargaDetalleOrdenes,Éxito,2026-01-01 11:31:25,28
22828,CargaDetalleOrdenes,Error,2026-01-10 04:21:59,53
22829,CargaDetalleOrdenes,Éxito,2026-01-06 17:06:42,34
22830,CargaDetalleOrdenes,Éxito,2026-01-22 22:15:09,85
22831,CargaDetalleOrdenes,Éxito,2026-01-27 21:33:04,38
22832,CargaDetalleOrdenes,Reintento,2026-01-25 13:35:27,44
22833,CargaDetalleOrdenes,Éxito,2026-01-12 21:16:49,99
22834,CargaDetalleOrdenes,Éxito,2026-01-19 22:20:12,42
22835,CargaDetalleOrdenes,Reintento,2026-01-13 10:38:41,79
22836,CargaDetalleOrdenes,Error,2026-01-12 22:15:59,92
22837,CargaDetalleOrdenes,Éxito,2026-01-05 00:21:38,73
22838,CargaDetalleOrdenes,Éxito,2026-01-21 18:40:57,91
22839,CargaDetalleOrdenes,Éxito,2026-01-24 21:44:36,52
22840,CargaDetalleOrdenes,Éxito,2026-01-26 04:58:43,92
22841,CargaDetalleOrdenes,Éxito,2026-01-16 19:22:37,60
22842,CargaDetalleOrdenes,Éxito,2026-01-25 09:32:35,70
22843,CargaDetalleOrdenes,Éxito,2026-01-13 23:03:15,31
22844,CargaDetalleOrdenes,Éxito,2026-01-13 16:11:41,59
22845,CargaDetalleOrdenes,Reintento,2026-01-13 23:15:13,88
22846,CargaDetalleOrdenes,Éxito,2026-01-03 00:31:16,51
22847,CargaDetalleOrdenes,Éxito,2026-01-27 17:45:31,52
22848,CargaDetalleOrdenes,Éxito,2026-01-28 06:44:25,45
22849,CargaDetalleOrdenes,Éxito,2026-01-28 19:03:09,66
22850,CargaDetalleOrdenes,Éxito,2026-01-16 07:31:36,63
22851,CargaDetalleOrdenes,Éxito,2026-01-29 12:37:52,68
22852,CargaDetalleOrdenes,Éxito,2026-01-11 11:12:22,60
22853,CargaDetalleOrdenes,Éxito,2026-01-02 03:54:34,24
22854,CargaDetalleOrdenes,Éxito,2026-01-10 16:54:13,39
22855,CargaDetalleOrdenes,Éxito,2026-01-10 00:55:38,3
22856,CargaDetalleOrdenes,Éxito,2026-01-02 15:14:00,99
22857,CargaDetalleOrdenes,Éxito,2026-01-23 09:17:57,91
22858,CargaDetalleOrdenes,Éxito,2026-01-19 01:06:41,47
22859,CargaDetalleOrdenes,Éxito,2026-01-22 03:38:36,69
22860,CargaDetalleOrdenes,Éxito,2026-01-01 05:55:02,61
22861,CargaDetalleOrdenes,Éxito,2026-01-17 14:46:57,87
22862,CargaDetalleOrdenes,Éxito,2026-01-08 12:01:23,96
22863,CargaDetalleOrdenes,Éxito,2026-01-21 13:12:35,39
22864,CargaDetalleOrdenes,Éxito,2026-01-03 15:00:49,17
22865,CargaDetalleOrdenes,Reintento,2026-01-07 00:42:03,14
22866,CargaDetalleOrdenes,Éxito,2026-01-18 13:17:53,47
22867,CargaDetalleOrdenes,Éxito,2026-01-08 17:11:39,65
22868,CargaDetalleOrdenes,Éxito,2026-01-11 00:50:57,12
22869,CargaDetalleOrdenes,Éxito,2026-01-02 19:59:54,67
22870,CargaDetalleOrdenes,Éxito,2026-01-07 07:50:37,32
22871,CargaDetalleOrdenes,Éxito,2026-01-30 11:15:59,87
22872,CargaDetalleOrdenes,Éxito,2026-01-30 00:51:22,4
22873,CargaDetalleOrdenes,Éxito,2026-01-20 12:36:11,16
22874,CargaDetalleOrdenes,Éxito,2026-01-19 12:00:38,23
22875,CargaDetalleOrdenes,Éxito,2026-01-10 12:09:45,54
22876,CargaDetalleOrdenes,Éxito,2026-01-11 15:05:21,63
22877,CargaDetalleOrdenes,Éxito,2026-01-02 00:51:07,7
22878,CargaDetalleOrdenes,Éxito,2026-01-30 03:30:48,17
22879,CargaDetalleOrdenes,Éxito,2026-01-09 00:23:35,84
22880,CargaDetalleOrdenes,Éxito,2026-01-12 22:28:47,5
22881,CargaDetalleOrdenes,Éxito,2026-01-18 09:21:08,30
22882,CargaDetalleOrdenes,Éxito,2026-01-20 09:30:36,4
22883,CargaDetalleOrdenes,Éxito,2026-01-18 02:50:13,10
22884,CargaDetalleOrdenes,Éxito,2026-01-13 20:26:28,82
22885,CargaDetalleOrdenes,Éxito,2026-01-01 03:44:53,52
22886,CargaDetalleOrdenes,Éxito,2026-01-12 21:14:31,12
22887,CargaDetalleOrdenes,Éxito,2026-01-02 10:11:49,40
22888,CargaDetalleOrdenes,Éxito,2026-01-22 08:49:53,53
22889,CargaDetalleOrdenes,Éxito,2026-01-29 23:50:15,93
22890,CargaDetalleOrdenes,Éxito,2026-01-29 19:05:29,54
22891,CargaDetalleOrdenes,Éxito,2026-01-06 16:42:37,32
22892,CargaDetalleOrdenes,Éxito,2026-01-18 03:31:50,82
22893,CargaDetalleOrdenes,Éxito,2026-01-14 08:36:22,60
22894,CargaDetalleOrdenes,Éxito,2026-01-03 22:02:47,21
22895,CargaDetalleOrdenes,Éxito,2026-01-09 17:42:57,32
22896,CargaDetalleOrdenes,Éxito,2026-01-23 11:19:50,32
22897,CargaDetalleOrdenes,Éxito,2026-01-11 02:53:50,73
22898,CargaDetalleOrdenes,Éxito,2026-01-08 22:19:09,18
22899,CargaDetalleOrdenes,Éxito,2026-01-02 06:00:28,35
22900,CargaDetalleOrdenes,Éxito,2026-01-06 16:52:05,98
22901,CargaDetalleOrdenes,Éxito,2026-01-08 02:04:00,35
22902,CargaDetalleOrdenes,Éxito,2026-01-30 13:50:13,63
22903,CargaDetalleOrdenes,Éxito,2026-01-18 08:15:51,73
22904,CargaDetalleOrdenes,Éxito,2026-01-11 10:29:43,77
22905,CargaDetalleOrdenes,Éxito,2026-01-05 12:50:23,95
22906,CargaDetalleOrdenes,Éxito,2026-01-28 02:36:49,76
22907,CargaDetalleOrdenes,Éxito,2026-01-16 20:14:04,85
22908,CargaDetalleOrdenes,Éxito,2026-01-01 05:06:07,97
22909,CargaDetalleOrdenes,Éxito,2026-01-02 01:37:19,10
22910,CargaDetalleOrdenes,Éxito,2026-01-15 04:26:41,78
22911,CargaDetalleOrdenes,Éxito,2026-01-07 05:09:26,61
22912,CargaDetalleOrdenes,Éxito,2026-01-10 17:34:25,96
22913,CargaDetalleOrdenes,Éxito,2026-01-04 19:19:35,94
22914,CargaDetalleOrdenes,Éxito,2026-01-26 19:28:31,8
22915,CargaDetalleOrdenes,Éxito,2026-01-07 19:08:54,32
22916,CargaDetalleOrdenes,Éxito,2026-01-02 21:25:02,14
22917,CargaDetalleOrdenes,Éxito,2026-01-19 15:59:09,36
22918,CargaDetalleOrdenes,Éxito,2026-01-26 02:33:25,55
22919,CargaDetalleOrdenes,Éxito,2026-01-07 03:10:04,58
22920,CargaDetalleOrdenes,Éxito,2026-01-03 16:37:23,41
22921,CargaDetalleOrdenes,Éxito,2026-01-15 14:38:22,97
22922,CargaDetalleOrdenes,Éxito,2026-01-26 15:34:01,83
22923,CargaDetalleOrdenes,Éxito,2026-01-07 00:59:23,84
22924,CargaDetalleOrdenes,Éxito,2026-01-02 13:54:11,52
22925,CargaDetalleOrdenes,Éxito,2026-01-28 12:09:17,40
22926,CargaDetalleOrdenes,Éxito,2026-01-12 12:43:25,41
22927,CargaDetalleOrdenes,Éxito,2026-01-03 17:08:47,70
22928,CargaDetalleOrdenes,Éxito,2026-01-17 19:48:24,12
22929,CargaDetalleOrdenes,Éxito,2026-01-15 10:24:17,51
22930,CargaDetalleOrdenes,Éxito,2026-01-26 18:17:41,95
22931,CargaDetalleOrdenes,Éxito,2026-01-14 23:24:37,41
22932,CargaDetalleOrdenes,Éxito,2026-01-22 18:17:33,19
22933,CargaDetalleOrdenes,Éxito,2026-01-11 13:25:22,5
22934,CargaDetalleOrdenes,Éxito,2026-01-26 01:25:21,77
22935,CargaDetalleOrdenes,Éxito,2026-01-18 10:10:01,58
22936,CargaDetalleOrdenes,Éxito,2026-01-22 12:40:27,7
22937,CargaDetalleOrdenes,Éxito,2026-01-24 13:32:51,62
22938,CargaDetalleOrdenes,Éxito,2026-01-30 03:03:15,56
22939,CargaDetalleOrdenes,Éxito,2026-01-22 16:52:31,88
22940,CargaDetalleOrdenes,Éxito,2026-01-10 22:20:43,41
22941,CargaDetalleOrdenes,Éxito,2026-01-29 11:48:10,67
22942,CargaDetalleOrdenes,Éxito,2026-01-26 12:10:35,94
22943,CargaDetalleOrdenes,Éxito,2026-01-08 07:10:59,25
22944,CargaDetalleOrdenes,Éxito,2026-01-14 03:36:57,6
