id_detalle,id_orden,id_producto,id_cliente,id_empleado,id_tienda,id_metodo_pago,id_tiempo,cantidad,precio_unitario,descuento,subtotal,fecha_orden,estado
21043,2242,26,426,2,3,2,1017,3,2244438.0,0.15,5723317,2025-10-13 16:46:00,Completada
21044,497,36,493,9,3,6,1017,3,4083995.0,0.1,11026786,2025-10-13 19:31:00,Completada
21045,497,59,493,9,3,6,1017,2,4911020.0,0.0,9822040,2025-10-13 19:31:00,Completada
21046,497,9,493,9,3,6,1017,1,2794929.0,0.0,2794929,2025-10-13 19:31:00,Completada
21047,4743,25,390,16,6,1,1018,1,2659364.0,0.1,2393428,2025-10-14 16:14:00,Enviada
21048,220,71,401,7,20,5,1018,3,2028496.0,0.15,5172665,2025-10-14 21:57:00,Cancelada
21049,220,75,401,7,20,5,1018,4,3928850.0,0.0,15715400,2025-10-14 21:57:00,Cancelada
21050,220,18,401,7,20,5,1018,1,1341237.0,0.0,1341237,2025-10-14 21:57:00,Cancelada
21051,220,41,401,7,20,5,1018,3,4293210.0,0.0,12879630,2025-10-14 21:57:00,Cancelada
21052,220,33,401,7,20,5,1018,3,2356800.0,0.05,6716880,2025-10-14 21:57:00,Cancelada
21053,2282,24,434,23,18,1,1018,1,3406720.0,0.05,3236384,2025-10-14 22:15:00,Enviada
21054,4255,67,348,25,3,6,1019,4,1401568.0,0.0,5606272,2025-10-15 09:51:00,Completada
21055,1375,58,493,18,2,1,1019,4,883025.0,0.0,3532100,2025-10-15 12:16:00,Completada
21056,1375,79,493,18,2,1,1019,3,4701266.0,0.0,14103798,2025-10-15 12:16:00,Completada
21057,1375,1,493,18,2,1,1019,1,831633.0,0.0,831633,2025-10-15 12:16:00,Completada
21058,1375,56,493,18,2,1,1019,2,3481964.0,0.0,6963928,2025-10-15 12:16:00,Completada
21059,1375,10,493,18,2,1,1019,4,2025142.0,0.15,6885483,2025-10-15 12:16:00,Completada
21060,1375,71,493,18,2,1,1019,1,2028496.0,0.0,2028496,2025-10-15 12:16:00,Completada
21061,1375,67,493,18,2,1,1019,2,1401568.0,0.0,2803136,2025-10-15 12:16:00,Completada
21062,1375,30,493,18,2,1,1019,4,1854576.0,0.0,7418304,2025-10-15 12:16:00,Completada
21063,4170,62,462,2,10,4,1019,4,4981306.0,0.0,19925224,2025-10-15 16:34:00,Cancelada
21064,4170,72,462,2,10,4,1019,3,4439973.0,0.2,10655935,2025-10-15 16:34:00,Cancelada
21065,4170,10,462,2,10,4,1019,4,2025142.0,0.0,8100568,2025-10-15 16:34:00,Cancelada
21066,4170,5,462,2,10,4,1019,2,1354368.0,0.1,2437862,2025-10-15 16:34:00,Cancelada
21067,4170,35,462,2,10,4,1019,2,2000134.0,0.15,3400228,2025-10-15 16:34:00,Cancelada
21068,4170,37,462,2,10,4,1019,4,3993742.0,0.1,14377471,2025-10-15 16:34:00,Cancelada
21069,4170,70,462,2,10,4,1019,1,4283058.0,0.0,4283058,2025-10-15 16:34:00,Cancelada
21070,4170,40,462,2,10,4,1019,3,3482106.0,0.15,8879370,2025-10-15 16:34:00,Cancelada
21071,2000,49,178,19,4,6,1019,2,1993884.0,0.1,3588991,2025-10-15 20:35:00,Completada
21072,2000,75,178,19,4,6,1019,4,3928850.0,0.0,15715400,2025-10-15 20:35:00,Completada
21073,2832,8,126,14,3,5,1020,2,1101633.0,0.0,2203266,2025-10-16 15:32:00,Pendiente
21074,2832,39,126,14,3,5,1020,2,2545912.0,0.0,5091824,2025-10-16 15:32:00,Pendiente
21075,2832,48,126,14,3,5,1020,2,4703211.0,0.0,9406422,2025-10-16 15:32:00,Pendiente
21076,2832,13,126,14,3,5,1020,2,1241912.0,0.1,2235442,2025-10-16 15:32:00,Pendiente
21077,2832,72,126,14,3,5,1020,4,4439973.0,0.0,17759892,2025-10-16 15:32:00,Pendiente
21078,2832,64,126,14,3,5,1020,2,2795884.0,0.1,5032591,2025-10-16 15:32:00,Pendiente
21079,2832,66,126,14,3,5,1020,3,951648.0,0.0,2854944,2025-10-16 15:32:00,Pendiente
21080,2832,80,126,14,3,5,1020,2,4868583.0,0.0,9737166,2025-10-16 15:32:00,Pendiente
21081,2243,42,499,20,17,1,1020,1,1636535.0,0.15,1391055,2025-10-16 15:51:00,Completada
21082,3784,32,180,18,18,3,1020,3,4017667.0,0.2,9642401,2025-10-16 20:05:00,Completada
21083,3784,66,180,18,18,3,1020,4,951648.0,0.0,3806592,2025-10-16 20:05:00,Completada
21084,3784,25,180,18,18,3,1020,4,2659364.0,0.15,9041838,2025-10-16 20:05:00,Completada
21085,2211,46,457,1,14,3,1020,3,1749843.0,0.0,5249529,2025-10-16 21:31:00,Devuelta
21086,2211,63,457,1,14,3,1020,2,4827443.0,0.0,9654886,2025-10-16 21:31:00,Devuelta
21087,2211,58,457,1,14,3,1020,3,883025.0,0.0,2649075,2025-10-16 21:31:00,Devuelta
21088,2211,38,457,1,14,3,1020,3,762081.0,0.0,2286243,2025-10-16 21:31:00,Devuelta
21089,2211,20,457,1,14,3,1020,3,2061075.0,0.0,6183225,2025-10-16 21:31:00,Devuelta
21090,1946,35,233,18,13,2,1021,2,2000134.0,0.0,4000268,2025-10-17 13:29:00,Completada
21091,1946,54,233,18,13,2,1021,1,1053267.0,0.05,1000604,2025-10-17 13:29:00,Completada
21092,1946,29,233,18,13,2,1021,3,413458.0,0.0,1240374,2025-10-17 13:29:00,Completada
21093,1946,17,233,18,13,2,1021,2,4988725.0,0.15,8480832,2025-10-17 13:29:00,Completada
21094,1946,31,233,18,13,2,1021,2,1218378.0,0.0,2436756,2025-10-17 13:29:00,Completada
21095,1946,50,233,18,13,2,1021,1,2593579.0,0.0,2593579,2025-10-17 13:29:00,Completada
21096,1946,10,233,18,13,2,1021,3,2025142.0,0.0,6075426,2025-10-17 13:29:00,Completada
21097,1503,76,346,5,16,6,1021,1,3348251.0,0.1,3013426,2025-10-17 15:20:00,Completada
21098,1503,19,346,5,16,6,1021,2,4883309.0,0.0,9766618,2025-10-17 15:20:00,Completada
21099,2826,69,52,22,8,4,1021,1,4234839.0,0.15,3599613,2025-10-17 18:01:00,Pendiente
21100,2826,25,52,22,8,4,1021,4,2659364.0,0.0,10637456,2025-10-17 18:01:00,Pendiente
21101,3046,9,219,14,19,1,1021,1,2794929.0,0.0,2794929,2025-10-17 18:06:00,Completada
21102,3046,62,219,14,19,1,1021,4,4981306.0,0.0,19925224,2025-10-17 18:06:00,Completada
21103,3046,11,219,14,19,1,1021,2,333812.0,0.05,634243,2025-10-17 18:06:00,Completada
21104,147,26,476,24,15,6,1021,1,2244438.0,0.05,2132216,2025-10-17 18:28:00,Completada
21105,147,12,476,24,15,6,1021,2,1277038.0,0.0,2554076,2025-10-17 18:28:00,Completada
21106,147,52,476,24,15,6,1021,3,3381694.0,0.0,10145082,2025-10-17 18:28:00,Completada
21107,147,60,476,24,15,6,1021,3,2588013.0,0.0,7764039,2025-10-17 18:28:00,Completada
21108,147,67,476,24,15,6,1021,3,1401568.0,0.0,4204704,2025-10-17 18:28:00,Completada
21109,3175,5,450,2,17,2,1021,3,1354368.0,0.0,4063104,2025-10-17 19:55:00,Completada
21110,3175,31,450,2,17,2,1021,4,1218378.0,0.2,3898810,2025-10-17 19:55:00,Completada
21111,3175,28,450,2,17,2,1021,2,2967557.0,0.0,5935114,2025-10-17 19:55:00,Completada
21112,3175,71,450,2,17,2,1021,4,2028496.0,0.1,7302586,2025-10-17 19:55:00,Completada
21113,3175,49,450,2,17,2,1021,2,1993884.0,0.0,3987768,2025-10-17 19:55:00,Completada
21114,3175,34,450,2,17,2,1021,3,4917281.0,0.15,12539067,2025-10-17 19:55:00,Completada
21115,3175,70,450,2,17,2,1021,4,4283058.0,0.05,16275620,2025-10-17 19:55:00,Completada
21116,3175,12,450,2,17,2,1021,1,1277038.0,0.1,1149334,2025-10-17 19:55:00,Completada
21117,4450,55,220,9,13,5,1022,2,2711825.0,0.0,5423650,2025-10-18 08:17:00,Cancelada
21118,4450,29,220,9,13,5,1022,3,413458.0,0.0,1240374,2025-10-18 08:17:00,Cancelada
21119,4450,69,220,9,13,5,1022,2,4234839.0,0.0,8469678,2025-10-18 08:17:00,Cancelada
21120,4450,3,220,9,13,5,1022,2,2429302.0,0.0,4858604,2025-10-18 08:17:00,Cancelada
21121,4450,78,220,9,13,5,1022,4,1867691.0,0.0,7470764,2025-10-18 08:17:00,Cancelada
21122,4450,25,220,9,13,5,1022,1,2659364.0,0.0,2659364,2025-10-18 08:17:00,Cancelada
21123,1185,39,13,12,8,2,1022,4,2545912.0,0.0,10183648,2025-10-18 14:56:00,Cancelada
21124,1185,34,13,12,8,2,1022,4,4917281.0,0.15,16718755,2025-10-18 14:56:00,Cancelada
21125,1185,22,13,12,8,2,1022,1,1731906.0,0.0,1731906,2025-10-18 14:56:00,Cancelada
21126,1185,19,13,12,8,2,1022,4,4883309.0,0.1,17579912,2025-10-18 14:56:00,Cancelada
21127,1185,50,13,12,8,2,1022,1,2593579.0,0.0,2593579,2025-10-18 14:56:00,Cancelada
21128,4786,70,403,3,1,4,1022,4,4283058.0,0.2,13705786,2025-10-18 21:02:00,Devuelta
21129,4786,26,403,3,1,4,1022,4,2244438.0,0.05,8528864,2025-10-18 21:02:00,Devuelta
21130,4786,43,403,3,1,4,1022,1,1109003.0,0.0,1109003,2025-10-18 21:02:00,Devuelta
21131,2893,10,145,15,20,6,1023,2,2025142.0,0.0,4050284,2025-10-19 11:42:00,Completada
21132,2893,34,145,15,20,6,1023,1,4917281.0,0.0,4917281,2025-10-19 11:42:00,Completada
21133,2893,79,145,15,20,6,1023,4,4701266.0,0.0,18805064,2025-10-19 11:42:00,Completada
21134,2893,38,145,15,20,6,1023,3,762081.0,0.0,2286243,2025-10-19 11:42:00,Completada
21135,2893,17,145,15,20,6,1023,1,4988725.0,0.05,4739289,2025-10-19 11:42:00,Completada
21136,2893,1,145,15,20,6,1023,4,831633.0,0.0,3326532,2025-10-19 11:42:00,Completada
21137,2893,46,145,15,20,6,1023,2,1749843.0,0.0,3499686,2025-10-19 11:42:00,Completada
21138,524,38,41,4,9,2,1023,2,762081.0,0.0,1524162,2025-10-19 16:24:00,Completada
21139,524,20,41,4,9,2,1023,4,2061075.0,0.0,8244300,2025-10-19 16:24:00,Completada
21140,524,61,41,4,9,2,1023,3,1311538.0,0.0,3934614,2025-10-19 16:24:00,Completada
21141,524,2,41,4,9,2,1023,2,2675106.0,0.0,5350212,2025-10-19 16:24:00,Completada
21142,524,48,41,4,9,2,1023,3,4703211.0,0.15,11993188,2025-10-19 16:24:00,Completada
21143,524,80,41,4,9,2,1023,3,4868583.0,0.0,14605749,2025-10-19 16:24:00,Completada
21144,524,79,41,4,9,2,1023,2,4701266.0,0.0,9402532,2025-10-19 16:24:00,Completada
21145,4155,75,407,12,16,5,1023,3,3928850.0,0.0,11786550,2025-10-19 18:23:00,Completada
21146,4155,2,407,12,16,5,1023,3,2675106.0,0.0,8025318,2025-10-19 18:23:00,Completada
21147,4155,74,407,12,16,5,1023,2,4678819.0,0.0,9357638,2025-10-19 18:23:00,Completada
21148,4155,22,407,12,16,5,1023,1,1731906.0,0.0,1731906,2025-10-19 18:23:00,Completada
21149,2674,59,468,22,16,6,1023,4,4911020.0,0.0,19644080,2025-10-19 20:09:00,Completada
21150,4319,58,292,19,18,2,1023,3,883025.0,0.0,2649075,2025-10-19 21:20:00,Completada
21151,4319,71,292,19,18,2,1023,3,2028496.0,0.0,6085488,2025-10-19 21:20:00,Completada
21152,4319,70,292,19,18,2,1023,2,4283058.0,0.0,8566116,2025-10-19 21:20:00,Completada
21153,1973,67,284,22,16,5,1024,1,1401568.0,0.0,1401568,2025-10-20 09:43:00,Completada
21154,1973,47,284,22,16,5,1024,4,489921.0,0.0,1959684,2025-10-20 09:43:00,Completada
21155,1973,80,284,22,16,5,1024,3,4868583.0,0.0,14605749,2025-10-20 09:43:00,Completada
21156,1973,23,284,22,16,5,1024,3,3175413.0,0.0,9526239,2025-10-20 09:43:00,Completada
21157,3637,35,74,20,10,3,1024,3,2000134.0,0.0,6000402,2025-10-20 09:45:00,Devuelta
21158,3637,65,74,20,10,3,1024,3,4414355.0,0.0,13243065,2025-10-20 09:45:00,Devuelta
21159,1856,79,289,14,11,1,1024,3,4701266.0,0.0,14103798,2025-10-20 10:57:00,Completada
21160,1856,44,289,14,11,1,1024,1,3558636.0,0.15,3024841,2025-10-20 10:57:00,Completada
21161,2548,32,257,5,2,3,1024,3,4017667.0,0.0,12053001,2025-10-20 17:05:00,Completada
21162,464,43,267,17,12,1,1024,4,1109003.0,0.0,4436012,2025-10-20 17:34:00,Completada
21163,464,74,267,17,12,1,1024,1,4678819.0,0.0,4678819,2025-10-20 17:34:00,Completada
21164,3818,69,137,23,19,6,1024,3,4234839.0,0.05,12069291,2025-10-20 18:29:00,Enviada
21165,3818,15,137,23,19,6,1024,3,3564230.0,0.05,10158056,2025-10-20 18:29:00,Enviada
21166,3818,76,137,23,19,6,1024,3,3348251.0,0.05,9542515,2025-10-20 18:29:00,Enviada
21167,1101,69,281,13,20,5,1024,1,4234839.0,0.05,4023097,2025-10-20 21:36:00,Enviada
21168,1101,67,281,13,20,5,1024,4,1401568.0,0.1,5045645,2025-10-20 21:36:00,Enviada
21169,1101,5,281,13,20,5,1024,4,1354368.0,0.1,4875725,2025-10-20 21:36:00,Enviada
21170,1101,59,281,13,20,5,1024,1,4911020.0,0.15,4174367,2025-10-20 21:36:00,Enviada
21171,4009,40,187,4,20,2,1025,4,3482106.0,0.0,13928424,2025-10-21 08:49:00,Completada
21172,4009,8,187,4,20,2,1025,2,1101633.0,0.15,1872776,2025-10-21 08:49:00,Completada
21173,4009,17,187,4,20,2,1025,3,4988725.0,0.0,14966175,2025-10-21 08:49:00,Completada
21174,4009,14,187,4,20,2,1025,3,3484558.0,0.0,10453674,2025-10-21 08:49:00,Completada
21175,923,22,75,3,5,1,1025,2,1731906.0,0.05,3290621,2025-10-21 10:22:00,Devuelta
21176,923,26,75,3,5,1,1025,3,2244438.0,0.0,6733314,2025-10-21 10:22:00,Devuelta
21177,923,9,75,3,5,1,1025,3,2794929.0,0.15,7127069,2025-10-21 10:22:00,Devuelta
21178,923,74,75,3,5,1,1025,4,4678819.0,0.1,16843748,2025-10-21 10:22:00,Devuelta
21179,923,24,75,3,5,1,1025,2,3406720.0,0.05,6472768,2025-10-21 10:22:00,Devuelta
21180,3318,71,214,21,16,2,1025,1,2028496.0,0.0,2028496,2025-10-21 11:50:00,Completada
21181,3318,19,214,21,16,2,1025,4,4883309.0,0.0,19533236,2025-10-21 11:50:00,Completada
21182,3318,14,214,21,16,2,1025,1,3484558.0,0.0,3484558,2025-10-21 11:50:00,Completada
21183,4728,9,246,12,13,3,1025,2,2794929.0,0.0,5589858,2025-10-21 12:25:00,Completada
21184,4728,69,246,12,13,3,1025,2,4234839.0,0.2,6775742,2025-10-21 12:25:00,Completada
21185,4728,30,246,12,13,3,1025,4,1854576.0,0.0,7418304,2025-10-21 12:25:00,Completada
21186,4728,64,246,12,13,3,1025,4,2795884.0,0.05,10624359,2025-10-21 12:25:00,Completada
21187,2923,18,32,7,7,5,1025,3,1341237.0,0.0,4023711,2025-10-21 22:07:00,Completada
21188,2923,30,32,7,7,5,1025,4,1854576.0,0.0,7418304,2025-10-21 22:07:00,Completada
21189,2923,26,32,7,7,5,1025,2,2244438.0,0.1,4039988,2025-10-21 22:07:00,Completada
21190,2923,64,32,7,7,5,1025,4,2795884.0,0.0,11183536,2025-10-21 22:07:00,Completada
21191,2923,42,32,7,7,5,1025,3,1636535.0,0.1,4418644,2025-10-21 22:07:00,Completada
21192,2923,80,32,7,7,5,1025,3,4868583.0,0.1,13145174,2025-10-21 22:07:00,Completada
21193,2923,72,32,7,7,5,1025,2,4439973.0,0.1,7991951,2025-10-21 22:07:00,Completada
21194,2923,49,32,7,7,5,1025,2,1993884.0,0.15,3389603,2025-10-21 22:07:00,Completada
21195,2188,5,213,4,18,5,1026,3,1354368.0,0.15,3453638,2025-10-22 09:11:00,Completada
21196,2188,4,213,4,18,5,1026,2,3465256.0,0.2,5544410,2025-10-22 09:11:00,Completada
21197,2188,55,213,4,18,5,1026,3,2711825.0,0.05,7728701,2025-10-22 09:11:00,Completada
21198,2188,51,213,4,18,5,1026,4,4190173.0,0.0,16760692,2025-10-22 09:11:00,Completada
21199,3726,32,118,5,9,4,1026,1,4017667.0,0.15,3415017,2025-10-22 16:42:00,Completada
21200,3726,4,118,5,9,4,1026,1,3465256.0,0.15,2945468,2025-10-22 16:42:00,Completada
21201,3726,29,118,5,9,4,1026,3,413458.0,0.05,1178355,2025-10-22 16:42:00,Completada
21202,3726,11,118,5,9,4,1026,4,333812.0,0.0,1335248,2025-10-22 16:42:00,Completada
21203,3698,17,283,1,15,4,1026,1,4988725.0,0.0,4988725,2025-10-22 19:46:00,Completada
21204,3698,5,283,1,15,4,1026,3,1354368.0,0.0,4063104,2025-10-22 19:46:00,Completada
21205,2780,39,256,21,19,6,1026,4,2545912.0,0.0,10183648,2025-10-22 20:46:00,Completada
21206,2780,26,256,21,19,6,1026,3,2244438.0,0.1,6059983,2025-10-22 20:46:00,Completada
21207,2780,32,256,21,19,6,1026,3,4017667.0,0.1,10847701,2025-10-22 20:46:00,Completada
21208,1680,17,254,9,10,1,1027,3,4988725.0,0.05,14217866,2025-10-23 16:05:00,Completada
21209,1680,71,254,9,10,1,1027,3,2028496.0,0.05,5781214,2025-10-23 16:05:00,Completada
21210,1680,21,254,9,10,1,1027,1,174923.0,0.1,157431,2025-10-23 16:05:00,Completada
21211,1680,53,254,9,10,1,1027,2,3678728.0,0.0,7357456,2025-10-23 16:05:00,Completada
21212,1680,70,254,9,10,1,1027,2,4283058.0,0.0,8566116,2025-10-23 16:05:00,Completada
21213,1680,36,254,9,10,1,1027,4,4083995.0,0.0,16335980,2025-10-23 16:05:00,Completada
21214,1680,16,254,9,10,1,1027,2,748954.0,0.05,1423013,2025-10-23 16:05:00,Completada
21215,1680,61,254,9,10,1,1027,1,1311538.0,0.1,1180384,2025-10-23 16:05:00,Completada
21216,1075,20,401,13,11,5,1027,2,2061075.0,0.05,3916042,2025-10-23 20:26:00,Completada
21217,4207,59,140,12,6,4,1028,2,4911020.0,0.0,9822040,2025-10-24 12:45:00,Completada
21218,4207,67,140,12,6,4,1028,1,1401568.0,0.05,1331490,2025-10-24 12:45:00,Completada
21219,4207,38,140,12,6,4,1028,1,762081.0,0.0,762081,2025-10-24 12:45:00,Completada
21220,4207,79,140,12,6,4,1028,1,4701266.0,0.05,4466203,2025-10-24 12:45:00,Completada
21221,2077,10,73,23,11,1,1028,4,2025142.0,0.2,6480454,2025-10-24 14:49:00,Pendiente
21222,2077,33,73,23,11,1,1028,2,2356800.0,0.0,4713600,2025-10-24 14:49:00,Pendiente
21223,2077,59,73,23,11,1,1028,3,4911020.0,0.0,14733060,2025-10-24 14:49:00,Pendiente
21224,2077,62,73,23,11,1,1028,4,4981306.0,0.1,17932702,2025-10-24 14:49:00,Pendiente
21225,2077,15,73,23,11,1,1028,1,3564230.0,0.15,3029596,2025-10-24 14:49:00,Pendiente
21226,2077,54,73,23,11,1,1028,2,1053267.0,0.0,2106534,2025-10-24 14:49:00,Pendiente
21227,2077,63,73,23,11,1,1028,1,4827443.0,0.0,4827443,2025-10-24 14:49:00,Pendiente
21228,3507,7,190,13,2,3,1028,1,849772.0,0.0,849772,2025-10-24 16:34:00,Completada
21229,3507,65,190,13,2,3,1028,2,4414355.0,0.0,8828710,2025-10-24 16:34:00,Completada
21230,3507,74,190,13,2,3,1028,3,4678819.0,0.1,12632811,2025-10-24 16:34:00,Completada
21231,3507,1,190,13,2,3,1028,4,831633.0,0.0,3326532,2025-10-24 16:34:00,Completada
21232,447,44,233,23,3,1,1029,4,3558636.0,0.0,14234544,2025-10-25 13:15:00,Completada
21233,447,59,233,23,3,1,1029,3,4911020.0,0.0,14733060,2025-10-25 13:15:00,Completada
21234,447,24,233,23,3,1,1029,1,3406720.0,0.0,3406720,2025-10-25 13:15:00,Completada
21235,447,16,233,23,3,1,1029,4,748954.0,0.0,2995816,2025-10-25 13:15:00,Completada
21236,447,32,233,23,3,1,1029,1,4017667.0,0.0,4017667,2025-10-25 13:15:00,Completada
21237,447,64,233,23,3,1,1029,3,2795884.0,0.0,8387652,2025-10-25 13:15:00,Completada
21238,447,60,233,23,3,1,1029,4,2588013.0,0.0,10352052,2025-10-25 13:15:00,Completada
21239,447,15,233,23,3,1,1029,1,3564230.0,0.0,3564230,2025-10-25 13:15:00,Completada
21240,1193,11,398,9,14,2,1029,4,333812.0,0.0,1335248,2025-10-25 13:24:00,Completada
21241,4518,78,113,24,15,1,1029,4,1867691.0,0.1,6723688,2025-10-25 14:32:00,Completada
21242,4518,60,113,24,15,1,1029,4,2588013.0,0.15,8799244,2025-10-25 14:32:00,Completada
21243,4518,2,113,24,15,1,1029,1,2675106.0,0.1,2407595,2025-10-25 14:32:00,Completada
21244,4518,74,113,24,15,1,1029,1,4678819.0,0.0,4678819,2025-10-25 14:32:00,Completada
21245,4518,38,113,24,15,1,1029,1,762081.0,0.15,647769,2025-10-25 14:32:00,Completada
21246,4518,21,113,24,15,1,1029,4,174923.0,0.0,699692,2025-10-25 14:32:00,Completada
21247,4518,19,113,24,15,1,1029,4,4883309.0,0.0,19533236,2025-10-25 14:32:00,Completada
21248,4021,58,400,10,13,2,1029,2,883025.0,0.0,1766050,2025-10-25 17:11:00,Completada
21249,4021,40,400,10,13,2,1029,2,3482106.0,0.05,6616001,2025-10-25 17:11:00,Completada
21250,4021,37,400,10,13,2,1029,2,3993742.0,0.0,7987484,2025-10-25 17:11:00,Completada
21251,4021,15,400,10,13,2,1029,2,3564230.0,0.0,7128460,2025-10-25 17:11:00,Completada
21252,4021,49,400,10,13,2,1029,1,1993884.0,0.1,1794496,2025-10-25 17:11:00,Completada
21253,4595,13,66,14,20,1,1029,4,1241912.0,0.0,4967648,2025-10-25 18:49:00,Completada
21254,4595,11,66,14,20,1,1029,1,333812.0,0.0,333812,2025-10-25 18:49:00,Completada
21255,1625,42,103,3,6,4,1030,1,1636535.0,0.0,1636535,2025-10-26 09:18:00,Completada
21256,1625,39,103,3,6,4,1030,1,2545912.0,0.1,2291321,2025-10-26 09:18:00,Completada
21257,1625,25,103,3,6,4,1030,2,2659364.0,0.05,5052792,2025-10-26 09:18:00,Completada
21258,1625,61,103,3,6,4,1030,1,1311538.0,0.0,1311538,2025-10-26 09:18:00,Completada
21259,3741,69,293,13,16,3,1030,4,4234839.0,0.15,14398453,2025-10-26 09:28:00,Completada
21260,3741,16,293,13,16,3,1030,1,748954.0,0.15,636611,2025-10-26 09:28:00,Completada
21261,3741,55,293,13,16,3,1030,2,2711825.0,0.0,5423650,2025-10-26 09:28:00,Completada
21262,3741,41,293,13,16,3,1030,1,4293210.0,0.0,4293210,2025-10-26 09:28:00,Completada
21263,3741,40,293,13,16,3,1030,4,3482106.0,0.0,13928424,2025-10-26 09:28:00,Completada
21264,3741,48,293,13,16,3,1030,2,4703211.0,0.0,9406422,2025-10-26 09:28:00,Completada
21265,3741,3,293,13,16,3,1030,1,2429302.0,0.0,2429302,2025-10-26 09:28:00,Completada
21266,3741,29,293,13,16,3,1030,1,413458.0,0.0,413458,2025-10-26 09:28:00,Completada
21267,433,62,404,17,17,6,1030,4,4981306.0,0.0,19925224,2025-10-26 16:26:00,Completada
21268,433,10,404,17,17,6,1030,4,2025142.0,0.0,8100568,2025-10-26 16:26:00,Completada
21269,433,80,404,17,17,6,1030,3,4868583.0,0.15,12414887,2025-10-26 16:26:00,Completada
21270,433,33,404,17,17,6,1030,2,2356800.0,0.15,4006560,2025-10-26 16:26:00,Completada
21271,433,78,404,17,17,6,1030,3,1867691.0,0.0,5603073,2025-10-26 16:26:00,Completada
21272,3563,46,288,3,7,3,1030,3,1749843.0,0.1,4724576,2025-10-26 19:43:00,Completada
21273,3563,42,288,3,7,3,1030,3,1636535.0,0.1,4418644,2025-10-26 19:43:00,Completada
21274,3563,35,288,3,7,3,1030,1,2000134.0,0.0,2000134,2025-10-26 19:43:00,Completada
21275,3563,64,288,3,7,3,1030,2,2795884.0,0.15,4753003,2025-10-26 19:43:00,Completada
21276,3563,23,288,3,7,3,1030,2,3175413.0,0.0,6350826,2025-10-26 19:43:00,Completada
21277,3563,16,288,3,7,3,1030,4,748954.0,0.0,2995816,2025-10-26 19:43:00,Completada
21278,3563,49,288,3,7,3,1030,2,1993884.0,0.0,3987768,2025-10-26 19:43:00,Completada
21279,2872,15,31,11,5,5,1030,3,3564230.0,0.0,10692690,2025-10-26 20:48:00,Completada
21280,2872,18,31,11,5,5,1030,1,1341237.0,0.0,1341237,2025-10-26 20:48:00,Completada
21281,2872,37,31,11,5,5,1030,4,3993742.0,0.15,13578723,2025-10-26 20:48:00,Completada
21282,2872,41,31,11,5,5,1030,2,4293210.0,0.15,7298457,2025-10-26 20:48:00,Completada
21283,3283,4,340,19,15,1,1030,4,3465256.0,0.2,11088819,2025-10-26 22:01:00,Completada
21284,3283,37,340,19,15,1,1030,2,3993742.0,0.0,7987484,2025-10-26 22:01:00,Completada
21285,3283,7,340,19,15,1,1030,2,849772.0,0.2,1359635,2025-10-26 22:01:00,Completada
21286,3283,1,340,19,15,1,1030,3,831633.0,0.0,2494899,2025-10-26 22:01:00,Completada
21287,3283,73,340,19,15,1,1030,2,4256133.0,0.0,8512266,2025-10-26 22:01:00,Completada
21288,3283,66,340,19,15,1,1030,2,951648.0,0.15,1617802,2025-10-26 22:01:00,Completada
21289,3283,63,340,19,15,1,1030,3,4827443.0,0.0,14482329,2025-10-26 22:01:00,Completada
21290,3283,28,340,19,15,1,1030,3,2967557.0,0.0,8902671,2025-10-26 22:01:00,Completada
21291,4669,19,85,24,15,3,1031,1,4883309.0,0.0,4883309,2025-10-27 11:22:00,Cancelada
21292,4669,17,85,24,15,3,1031,2,4988725.0,0.0,9977450,2025-10-27 11:22:00,Cancelada
21293,4669,13,85,24,15,3,1031,1,1241912.0,0.0,1241912,2025-10-27 11:22:00,Cancelada
21294,4347,36,132,19,9,1,1031,1,4083995.0,0.15,3471396,2025-10-27 17:51:00,Completada
21295,4347,3,132,19,9,1,1031,3,2429302.0,0.0,7287906,2025-10-27 17:51:00,Completada
21296,4347,12,132,19,9,1,1031,4,1277038.0,0.0,5108152,2025-10-27 17:51:00,Completada
21297,4347,1,132,19,9,1,1031,3,831633.0,0.1,2245409,2025-10-27 17:51:00,Completada
21298,4347,67,132,19,9,1,1031,4,1401568.0,0.0,5606272,2025-10-27 17:51:00,Completada
21299,3158,57,139,20,6,1,1032,3,1150465.0,0.0,3451395,2025-10-28 08:51:00,Completada
21300,3158,29,139,20,6,1,1032,2,413458.0,0.0,826916,2025-10-28 08:51:00,Completada
21301,3158,71,139,20,6,1,1032,4,2028496.0,0.0,8113984,2025-10-28 08:51:00,Completada
21302,3158,7,139,20,6,1,1032,4,849772.0,0.0,3399088,2025-10-28 08:51:00,Completada
21303,3158,30,139,20,6,1,1032,3,1854576.0,0.0,5563728,2025-10-28 08:51:00,Completada
21304,3158,41,139,20,6,1,1032,1,4293210.0,0.0,4293210,2025-10-28 08:51:00,Completada
21305,3158,65,139,20,6,1,1032,3,4414355.0,0.2,10594452,2025-10-28 08:51:00,Completada
21306,4777,31,407,11,4,2,1032,2,1218378.0,0.05,2314918,2025-10-28 09:03:00,Completada
21307,4777,16,407,11,4,2,1032,1,748954.0,0.0,748954,2025-10-28 09:03:00,Completada
21308,4777,78,407,11,4,2,1032,4,1867691.0,0.15,6350149,2025-10-28 09:03:00,Completada
